#,Name,ClipType,Media In,Media Out,Media Duration,Away Team,NHL Period,Player Participation,GameClockIn,Home Team,ScoutedPlayer,NonScoutedPlayer,Shot Location,Strength,Chance?,Successful?,PKZC Origin,OddManRush,Shot Type,Media Offset,Source Clip Name,Penalty,Penalty Call,Source Index,Play ID,TagAndDistribute00,TagAndDistribute01,TagAndDistribute02,TagAndDistribute03,TagAndDistribute04,TagAndDistribute05,TagAndDistribute06,TagAndDistribute07,TagAndDistribute08,TagAndDistribute09,TagAndDistribute10,TagAndDistribute11,TagAndDistribute12,TagAndDistribute13,TagAndDistribute14,TagAndDistribute15,TagAndDistribute16,TagAndDistribute17,TagAndDistribute18,TagAndDistribute19,Unique Instance ID,cBlank,cBreakouts,cClockSort,cCorsiFor,cCWins,cDumps,cEntryWins,cFOWins,cGameClockSort,cGoals,cPlays,cPossessions,cSaves,cSOGs,cStrength,cWWins,cZoneClearDZ,cZoneClearEntry,cZoneClearFaceOff,cZoneClears,GameId,Appert,Comments ,Comments 4,Comments 5,Comments 6,Comments 7,Comments 8,Comments 9,Graham,Graham Comments,Jewell,Jewell Comments,Lysyj,Player Comments,Red Comments,Smith,Vines,Weber,NHL Away Team,NHL Challenge Initiated By,NHL Challenge IsGoalOverturned,NHL Challenge Reason,NHL Challenge Team,NHL Clock Seconds,NHL Clock Time,NHL Corsi,NHL Emergency Goaltender,NHL Emergency Goaltender Team,NHL Event Distance,NHL Event Side of Ice,NHL Event Strength,NHL Event Type,NHL Event X,NHL Event Y,NHL Event Zone,NHL Faceoff For Shot,NHL Faceoff Loser,NHL Faceoff Losing Team,NHL Faceoff Result,NHL Faceoff Winner,NHL Faceoff Winning Team,NHL Fenwick,NHL Game Code,NHL Game Date,NHL Goal Assist1,NHL Goal Assist2,NHL Goal Scorer,NHL Goalie Scored Against,NHL GoalZone,NHL Home Team,NHL IsAwarded,NHL IsEmptyNet,NHL IsExtraAttacker,NHL IsPenaltyShot,NHL IsShootout,NHL Penalty Duration,NHL Penalty Served By,NHL Penalty Type,NHL Poss Percent Against,NHL Poss Percent For,NHL Primary Team,NHL Primary Team Player,NHL Primary Team Player Hand,NHL Score Differential,NHL Season,NHL Secondary Team,NHL Secondary Team Player,NHL Secondary Team Player Hand,NHL Shift Duration,NHL Shift End,NHL Shift Seconds,NHL Shift Start,NHL Shot Creates Rebound,NHL Shot Miss Creates Shot,NHL Shot Off Faceoff,NHL Shot Off Miss,NHL Shot Off Rebound,NHL Shot Reason,NHL Shot Scoring Weight,NHL Shot Type,NHL Shots Against,NHL Shots For,NHL Shots Total,NHL SNB Against,NHL SNB For,NHL SNB Total,NHL Stop Primary,NHL Stop Secondary,NHL Zone Finish,NHL Zone Start,Player Participation Defense,Player Participation Offense,Away Team Name,Breakout,Chance Type,Defense Team Abrv,Defense Team Name,Defense Team Org,DefensiveTeam,Entry,Entry Origin,Event 1,Event 2,Event 3,Game Date,GameClockDuration,GameClockEnd,GameClockInSecs,GameClockOut,GameClockOutSecs,GameClockStart,GoodTeach,Home Team Name,HomePlayerPresence,ImportClipType,Location,Meeting?,MemberOfTeam,NHLDescription,NonScoutedScore,Offense Team Abrv,Offense Team Name,Offense Team Org,OffensiveTeam,Period,Play Number,Player ,Player Minutes Defensive,Player Minutes Offensive,Player Touches,Player1,Player2,Player3,Player4,Player5,PlayerID,PlayID,Practice Drill,Primary Assist,Quarter,Result,ScoutedScore,ScoutedScoreDif,Secondary Assist,Shift,ShiftEndTime,ShiftStartTime,System,Team,TOIPlayerName,Type,VisitorPlayerPresence,Win/Loss,X Result,Zone,CWL,DZTime,FaceOffLRC,Forehand Backhand,InZoneOrigin,MPM 1a,MPM -1a,MPM 1b,MPM -1b,MPM 1c,MPM -1c,MPM 1d,MPM -1d,MPM 3,MPM -3,MPM 5,MPM -5,NZTime,OZTime,PKZCNext,PKZCNextTime,WWL,GameDate_TOI,OpponentTeam_TOI,Period_TOI,PlayerName_TOI,ScoutedTeam_TOI,ScoutedWinger,ShiftDuration_TOI,ShiftDurationSec_TOI,ShiftEnd_TOI,ShiftEndSec_TOI,ShiftStart_TOI,ShiftStartSec_TOI,Strength_TOI
710,"GM26 2019-02-01 Colgate at RPI P1, Faceoff 023",Faceoff,00:32:32.41,00:32:45.40,00:00:12.9800000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",2:34,,22 Ott,22 Jeanson,,4 v 5,,,,,,00:32:32.6860000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,47e6b04f-fa91-44d3-9f1d-26a5264a14cc,,,,,,,,,,,,,,,,,,,,,6660df9a-ca66-40fe-a3d6-5f7691ec6c94,,0,154,0,0,0,0,0,154,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,154,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,47E6B04F-FA91-44D3-9F1D-26A5264A14CC,,,,,2,1,,,,,,,,,,loss,,nz,,,right,backhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 134",Shift_TOI,00:32:32.46,00:33:20.35,00:00:47.8140000,,1,"03 Samec, 31 Savory",02:34,,03 Samec,,,4 v 5,,,,,,00:32:32.7690000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,671b7c84-8af4-47c2-a132-71a3a9207edc,,,,,,,,,,,,,,,,,,,,,2fa46a6f-3697-4672-96be-8232d8dcba38,,0,154,0,0,0,0,0,154,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,154,01:46,106,,,,,,,,,,1,,,,,,,,,,,,,,,,,671B7C84-8AF4-47C2-A132-71A3A9207EDC,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,48,0,,,,,,,,,,,,,,,,
712,"GM26 2019-02-01 Colgate at RPI P1, Opponent Entry 023",Opponent Entry,00:32:32.58,00:32:42.57,00:00:09.9770000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",2:30,,,,,4 v 5,,yes,,,,00:32:32.9700000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,fa7dc888-42c4-4cc3-8efc-1d3235d4202d,,,,,,,,,,,,,,,,,,,,,790effeb-78b7-4ccc-8228-0349e2de45d9,,0,150,0,0,1,1,0,150,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,dump,nz,,,,2/1/2019 12:00:00 AM,,,150,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,FA7DC888-42C4-4CC3-8EFC-1D3235D4202D,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 074",TeamShift,00:32:33.06,00:32:37.39,00:00:04.5550000,,1,"03 Samec, 04 Grant, 22 Ott, 31 Savory",02:34,,,,,4 v 5,,,,,,00:32:33.1030000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,5f4bf50d-2a07-468d-bdea-debd950897dd,,,,,,,,,,,,,,,,,,,,,1fd251e8-c4ec-4a47-9ab4-944c3bc53a02,,0,154,0,0,0,0,0,154,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,154,02:29,149,,,,,,,,,,1,,,,,,,,,,,,,,,,,5F4BF50D-2A07-468D-BDEA-DEBD950897DD,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,9,0,,,,,,,,,,,,,,,,
714,"GM26 2019-02-01 Colgate at RPI P1, NZ Forecheck 013",NZ Forecheck,00:32:33.39,00:32:44.30,00:00:10.8440000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",2:31,,,,,4 v 5,,,,,,00:32:33.6540000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,b15d60b5-357c-4173-8ede-11cefab19aa3,,,,,,,,,,,,,,,,,,,,,66cd5028-19c1-43f1-b2e6-c0185d9f7f4f,,0,151,0,0,0,0,0,151,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,11,,151,2:26,146,,,,,,,,,,1,,,,,,,,,,,,,,,,,B15D60B5-357C-4173-8EDE-11CEFAB19AA3,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 135",Shift_TOI,00:32:35.25,00:33:18.40,00:00:43.2430000,,1,"03 Samec, 22 Ott, 31 Savory",02:31,,22 Ott,,,4 v 5,,,,,,00:32:35.4220000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,8de546d5-901a-4995-81d2-29c710b53b96,,,,,,,,,,,,,,,,,,,,,f8233a0a-d8e5-424d-9b98-a13d1cc8139a,,0,151,0,0,0,0,0,151,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,151,01:48,108,,,,,,,,,,1,,,,,,,,,,,,,,,,,8DE546D5-901A-4995-81D2-29C710B53B96,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,43,0,,,,,,,,,,,,,,,,
716,"GM26 2019-02-01 Colgate at RPI P1, SyncPoint 043",SyncPoint,00:32:35.57,00:32:37.57,00:00:02.0020000,,1,,02:34,,,,,4 v 5,,,,,,00:32:35.9560000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,c8ff0cb7-4d43-4602-8e0f-8f5679809bc1,,,,,,,,,,,,,,,,,,,,,f5ad5951-312c-4636-ac35-fd945842149a,,0,154,0,0,0,0,0,154,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8FF0CB7-4D43-4602-8E0F-8F5679809BC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,"GM26 2019-02-01 Colgate at RPI P1, SyncPoint 044",SyncPoint,00:32:36.01,00:32:38.01,00:00:02.0020000,,1,,02:34,,,,,4 v 5,,,,,,00:32:36.0230000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,58c525cc-449d-4ee6-b95c-f05d83747e0a,,,,,,,,,,,,,,,,,,,,,6370fd67-e9f3-4978-95d2-3ae1a8f82e3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 136",Shift_TOI,00:32:37.10,00:33:16.54,00:00:39.7230000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",02:29,,21 Wiffen,,,4 v 5,,,,,,00:32:37.1740000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,d90f8061-55c0-4be6-99f4-7d014077c532,,,,,,,,,,,,,,,,,,,,,44be487a-d8a5-44b0-8e7a-6c877a1208d2,,0,149,0,0,0,0,0,149,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,149,01:50,110,,,,,,,,,,1,,,,,,,,,,,,,,,,,D90F8061-55C0-4BE6-99F4-7D014077C532,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,39,0,,,,,,,,,,,,,,,,
719,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 075",TeamShift,00:32:37.17,00:33:16.57,00:00:39.6560000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",02:29,,,,,4 v 5,,,,,,00:32:37.2910000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,f92883e6-8246-4cac-8ab3-ba9746402718,,,,,,,,,,,,,,,,,,,,,100f028b-ffd5-4b45-98e5-22165a243ae0,,0,149,0,0,0,0,0,149,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,149,01:50,110,,,,,,,,,,1,,,,,,,,,,,,,,,,,F92883E6-8246-4CAC-8AB3-BA9746402718,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,39,0,,,,,,,,,,,,,,,,
720,"GM26 2019-02-01 Colgate at RPI P1, Defensive Zone 017",Defensive Zone,00:32:38.31,00:32:55.54,00:00:17.3840000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",2:26,,,,,4 v 5,,,,,,00:32:38.5250000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,52bf20c7-4bd4-4aa8-af23-f98989c36fa0,,,,,,,,,,,,,,,,,,,,,e8d8ab2c-9523-420b-b416-6b8e62d66cdd,,0,146,0,0,0,0,0,146,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PKDZ; teach scrum 22 dont swing behind net unless get puck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,17,,146,2:15,135,,,,,,,,,,1,,,,,,,,,,,,,,,,,52BF20C7-4BD4-4AA8-AF23-F98989C36FA0,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 091",Opponent Possession,00:32:39.19,00:33:40.34,00:01:01.2610000,,1,,02:31,,,,,4 v 5,,,,,,00:32:39.3090000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,2c4a917f-7b49-4206-999d-753bfa20f4d0,,,,,,,,,,,,,,,,,,,,,386612b0-1d1f-43a7-959e-fa8c0348e657,,0,151,0,0,0,0,0,151,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,151,01:34,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2C4A917F-7B49-4206-999D-753BFA20F4D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 092",Opponent Possession,00:32:39.23,00:33:40.38,00:01:01.2610000,,1,,02:31,,,,,4 v 5,,,,,,00:32:39.3760000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,8263e959-74e8-4b5b-a9a7-2f063f037df2,,,,,,,,,,,,,,,,,,,,,433c0d44-220c-4b2d-9178-09d3bd4c99c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,151,01:34,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,"GM26 2019-02-01 Colgate at RPI P1, Forecheck 017",Forecheck,00:32:54.01,00:33:11.45,00:00:17.7340000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",2:11,,,,,4 v 5,,,,,,00:32:54.0240000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,0ce77d1b-54a1-4f84-a4be-504406212087,,,,,,,,,,,,,,,,,,,,,af5025f7-6a17-4f3f-a3c8-6aa8bc6503ca,,0,131,0,0,0,0,0,131,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PKFC; good 21 patient F1. 04 hold line. 03 have 22 for shared clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,18,,131,1:59,119,,,,,,,,,,1,,,,,,,,,,,,,,,,,0CE77D1B-54A1-4F84-A4BE-504406212087,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,"GM26 2019-02-01 Colgate at RPI P1, Jewell 031",Jewell,00:33:01.51,00:33:15.57,00:00:14.0970000,,1,,,,,,,,,,,,,00:33:01.8490000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,cfa7d334-4218-4f99-9a7b-b7126786c6d3,,,,,,,,,,,,,,,,,,,,,978609cf-429d-4ff2-bf61-e1534299671e,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,,,,,,,,,,,,PKFC; GOOD RET 03 04 TEACH 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFA7D334-4218-4F99-9A7B-B7126786C6D3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,"GM26 2019-02-01 Colgate at RPI P1, Opponent Entry 024",Opponent Entry,00:33:04.13,00:33:14.12,00:00:09.9770000,,1,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",1:58,,,,,4 v 5,,no,,,,00:33:04.2180000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,be309569-8f72-425a-b043-1a2fe1a7362a,,,,,,,,,,,,,,,,,,,,,f231af7b-a6a4-4376-a2a4-13db83052c85,,0,118,0,0,1,0,0,118,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 21 Wiffen, 22 Ott, 31 Savory",,,,,,,,dump,breakout,,,,2/1/2019 12:00:00 AM,,,118,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,BE309569-8F72-425A-B043-1A2FE1A7362A,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,"GM26 2019-02-01 Colgate at RPI P1, Opponent Forecheck 014",Opponent Forecheck,00:33:05.47,00:33:21.01,00:00:15.2320000,,1,"03 Samec, 04 Grant, 06 Ferner, 21 Wiffen, 22 Ott, 24 Reilly, 31 Savory",1:59,,,,,4 v 5,,,,,,00:33:05.7860000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,42f1a621-7209-4bd9-b977-b222161b2d6c,,,,,,,,,,,,,,,,,,,,,4eebd6f9-2622-43ed-8eab-624848dc51a8,,0,119,0,0,0,0,0,119,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 04 Grant, 06 Ferner, 21 Wiffen, 22 Ott, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,15,,119,1:50,110,,,,,,,,,,1,,,,,,,,,,,,,,,,,42F1A621-7209-4BD9-B977-B222161B2D6C,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,"GM26 2019-02-01 Colgate at RPI P1, Zone Clear 004",Zone Clear,00:33:09.28,00:33:18.27,00:00:08.9760000,,1,31 Savory,1:52,,04 Grant,,,4 v 5,,yes,entry,,,00:33:09.4730000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,00622e84-4d91-46f5-a46e-621167a039ad,,,,,,,,,,,,,,,,,,,,,4c697669-3989-434d-a7ac-4f3deb009bc0,,0,112,0,0,0,0,0,112,0,1,0,0,0,PK,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,31 Savory,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,112,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,00622E84-4D91-46F5-A46E-621167A039AD,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,"GM26 2019-02-01 Colgate at RPI P1, Breakout 027",Breakout,00:33:13.03,00:33:21.21,00:00:08.3080000,,1,"06 Ferner, 24 Reilly, 31 Savory",1:50,,,,,4 v 5,,,,,,00:33:13.0430000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,4dee5092-6614-4e40-a993-2f8bc4b550f7,,,,,,,,,,,,,,,,,,,,,629c00c0-452c-43ef-93d8-37abf6138910,,1,110,0,0,0,0,0,110,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 24 Reilly, 31 Savory",,dz coverage,,,,,,,,,,,2/1/2019 12:00:00 AM,9,,110,1:48,108,,,,,,,,,,1,,,,,,,,,,,,,,,,,4DEE5092-6614-4E40-A993-2F8BC4B550F7,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 076",TeamShift,00:33:17.18,00:33:20.38,00:00:03.3370000,,1,"03 Samec, 31 Savory",01:50,,,,,4 v 5,,,,,,00:33:17.2970000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,577427ea-7b9c-4c40-aede-c0435da4ab06,,,,,,,,,,,,,,,,,,,,,1509b827-8cb0-43fb-9cd1-c04798fbb813,,0,110,0,0,0,0,0,110,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,110,01:46,106,,,,,,,,,,1,,,,,,,,,,,,,,,,,577427EA-7B9C-4C40-AEDE-C0435DA4AB06,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,
730,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 077",TeamShift,00:33:20.16,00:33:25.15,00:00:04.9880000,,1,"06 Ferner, 24 Reilly, 31 Savory",01:46,,,,,4 v 5,,,,,,00:33:20.2670000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,2beea0d5-b064-4b6f-a196-d56118453f15,,,,,,,,,,,,,,,,,,,,,21c8ef0c-a9b2-49ec-ab73-a007d02dea9f,,0,106,0,0,0,0,0,106,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,106,01:41,101,,,,,,,,,,1,,,,,,,,,,,,,,,,,2BEEA0D5-B064-4B6F-A196-D56118453F15,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,
731,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 137",Shift_TOI,00:33:21.48,00:34:08.47,00:00:46.9800000,,1,"06 Ferner, 08 Gornall, 24 Reilly, 26 Marrello, 31 Savory",01:45,,24 Reilly,,,4 v 5,,,,,,00:33:21.8020000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,c797e999-233a-447a-95c6-5bdde05d1d5c,,,,,,,,,,,,,,,,,,,,,a535ff11-27c2-432f-8b13-577183a480d9,,0,105,0,0,0,0,0,105,0,1,0,0,0,PK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 08 Gornall, 24 Reilly, 26 Marrello, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,105,01:20,80,,,,,,,,,,1,,,,,,,,,,,,,,,,,C797E999-233A-447A-95C6-5BDDE05D1D5C,,,,,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,25,0,,,,,,,,,,,,,,,,
