#,Name,ClipType,Media In,Media Out,Media Duration,NHL Period,Player Participation,GameClockIn,Strength,ScoutedPlayer,NonScoutedPlayer,Win/Loss,Chance?,Shot Location,Zone,FaceOffLRC,Entry Origin,Entry,Successful?,Breakout
106,"GM30 2019-02-16 Quinnipiac at RPI P1, Shot For 003",Shot For,00:05:18.40,00:05:32.39,00:00:13.9810000,1,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",17:11,Even,07 Bowman,,,wide,low,,,,,,
107,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 014",TeamShift,00:05:24.48,00:05:37.19,00:00:12.5130000,1,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",17:15,Even,,,,,,,,,,,
108,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 023",Shift_TOI,00:05:26.07,00:06:51.19,00:01:25.2020000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",17:15,Even,27 Bear,,,,,,,,,,
109,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 008",RPI Possession,00:05:27.24,00:05:35.50,00:00:08.4420000,1,,17:14,Even,,,,,,,,,,,
110,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Breakout 003",Opponent Breakout,00:05:30.23,00:05:38.22,00:00:07.9910000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",17:07,Even,,,,,,,,,,,dz coverage
111,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Offense 002",NZ Offense,00:05:33.51,00:05:44.22,00:00:10.5110000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",17:05,Even,,,,,,,,,,,
112,"GM30 2019-02-16 Quinnipiac at RPI P1, Entry 005",Entry,00:05:34.53,00:05:44.52,00:00:09.9770000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",17:02,Even,,,,,,,,nz,dump,no,
113,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 010",Opponent Possession,00:05:35.59,00:05:36.30,00:00:00.5170000,1,,17:05,Even,,,,,,,,,,,
114,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 009",RPI Possession,00:05:36.40,00:05:39.59,00:00:03.3200000,1,,17:04,Even,,,,,,,,,,,
115,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 015",TeamShift,00:05:37.18,00:05:41.59,00:00:04.6880000,1,"04 Grant, 07 Bowman, 17 Burgess, 19 Linden, 27 Bear, 31 Savory",17:03,Even,,,,,,,,,,,
116,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Forecheck 007",NZ Forecheck,00:05:38.23,00:05:46.48,00:00:08.4080000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",17:01,Even,,,,,,,,,,,
117,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 024",Shift_TOI,00:05:38.48,00:06:55.23,00:01:16.5770000,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",17:02,Even,17 Burgess,,,,,,,,,,
118,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 011",Opponent Possession,00:05:40.08,00:06:02.12,00:00:22.0550000,1,,17:01,Even,,,,,,,,,,,
119,"GM30 2019-02-16 Quinnipiac at RPI P1, Forecheck 003",Forecheck,00:05:40.49,00:05:50.58,00:00:10.1430000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:58,Even,,,,,,,,,,,
120,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 016",TeamShift,00:05:42.04,00:05:46.60,00:00:04.9220000,1,"04 Grant, 12 Zieky, 17 Burgess, 19 Linden, 27 Bear, 31 Savory",16:58,Even,,,,,,,,,,,
121,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Breakout 004",Opponent Breakout,00:05:42.59,00:05:50.22,00:00:07.3740000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:54,Even,,,,,,,,,,,forecheck
122,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 025",Shift_TOI,00:05:43.55,00:06:55.23,00:01:11.4710000,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",16:57,Even,12 Zieky,,,,,,,,,,
123,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 009",Opponent Entry,00:05:46.33,00:05:56.31,00:00:09.9770000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:51,Even,,,,,,,,breakout,dump,no,
124,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 017",TeamShift,00:05:47.46,00:06:51.23,00:01:03.6140000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:53,Even,,,,,,,,,,,
125,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 026",Shift_TOI,00:05:48.34,00:06:55.23,00:01:06.8170000,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",16:52,Even,09 Moore,,,,,,,,,,
126,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Forecheck 008",NZ Forecheck,00:05:49.45,00:06:05.26,00:00:15.6820000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:49,Even,,,,,,,,,,,
127,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 010",Opponent Entry,00:05:57.37,00:06:07.36,00:00:09.9770000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:39,Even,,,,,,,,nz,dump,no,
128,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Forecheck 007",Opponent Forecheck,00:05:59.28,00:06:07.40,00:00:08.2080000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:40,Even,,,,,,,,,,,
129,"GM30 2019-02-16 Quinnipiac at RPI P1, Breakout 006",Breakout,00:05:59.42,00:06:07.00,00:00:07.3070000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:37,Even,,,,,,,,,,,goalie
130,"GM30 2019-02-16 Quinnipiac at RPI P1, Goalie Touch 002",Goalie Touch,00:05:59.59,00:06:09.57,00:00:09.9770000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:38,Even,,,,,,,,,,,
131,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 010",RPI Possession,00:06:02.32,00:06:05.13,00:00:02.6860000,1,,16:39,Even,,,,,,,,,,,
132,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Forecheck 009",NZ Forecheck,00:06:03.23,00:06:11.37,00:00:08.2420000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:36,Even,,,,,,,,,,,
133,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 011",Opponent Entry,00:06:03.51,00:06:13.49,00:00:09.9770000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:33,Even,,,,,,,,nz,dump,yes,
134,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 012",Opponent Possession,00:06:05.24,00:06:10.09,00:00:04.7550000,1,,16:36,Even,,,,,,,,,,,
135,"GM30 2019-02-16 Quinnipiac at RPI P1, Giveaway 001",Giveaway,00:06:05.33,00:06:20.32,00:00:14.9820000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:31,Even,27 Bear,,,,,dz,,,,,
136,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Forecheck 008",Opponent Forecheck,00:06:05.39,00:06:19.41,00:00:14.0310000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:33,Even,,,,,,,,,,,
137,"GM30 2019-02-16 Quinnipiac at RPI P1, Shot Against 003",Shot Against,00:06:09.16,00:06:23.15,00:00:13.9810000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:21,Even,,,,blocked,high,,,,,,
138,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 011",RPI Possession,00:06:10.19,00:06:18.55,00:00:08.5920000,1,,16:31,Even,,,,,,,,,,,
139,"GM30 2019-02-16 Quinnipiac at RPI P1, Giveaway 002",Giveaway,00:06:12.44,00:06:27.43,00:00:14.9820000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:23,Even,17 Burgess,,,,,dz,,,,,
140,"GM30 2019-02-16 Quinnipiac at RPI P1, Shot Against 004",Shot Against,00:06:13.01,00:06:27.00,00:00:13.9810000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:17,Even,,,,blocked,high,,,,,,
141,"GM30 2019-02-16 Quinnipiac at RPI P1, Defensive Zone 004",Defensive Zone,00:06:13.42,00:06:44.30,00:00:30.7970000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:25,Even,,,,,,,,,,,
142,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 013",Opponent Possession,00:06:19.15,00:06:38.05,00:00:18.8360000,1,,16:22,Even,,,,,,,,,,,
143,"GM30 2019-02-16 Quinnipiac at RPI P1, Take Away 003",Take Away,00:06:33.50,00:06:48.48,00:00:14.9820000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:02,Even,12 Zieky,,,,,dz,,,,,
144,"GM30 2019-02-16 Quinnipiac at RPI P1, Breakout 007",Breakout,00:06:36.32,00:06:43.46,00:00:07.2410000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:01,Even,,,,,,,,,,,dz coverage
145,"GM30 2019-02-16 Quinnipiac at RPI P1, Giveaway 003",Giveaway,00:06:37.16,00:06:52.15,00:00:14.9820000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",15:59,Even,12 Zieky,,,,,nz,,,,,
146,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 012",RPI Possession,00:06:38.14,00:06:42.29,00:00:04.2540000,1,,16:03,Even,,,,,,,,,,,
147,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 014",Opponent Possession,00:06:42.39,00:06:44.28,00:00:01.8180000,1,,15:59,Even,,,,,,,,,,,
148,"GM30 2019-02-16 Quinnipiac at RPI P1, Entry 006",Entry,00:06:42.55,00:06:52.54,00:00:09.9770000,1,"09 Moore, 12 Zieky, 17 Burgess, 31 Savory",15:54,Even,,,,,,,,nz,dump,no,
149,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Offense 003",NZ Offense,00:06:43.13,00:06:50.37,00:00:07.3910000,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",15:56,Even,,,,,,,,,,,
150,"GM30 2019-02-16 Quinnipiac at RPI P1, Forecheck 004",Forecheck,00:06:44.38,00:06:55.41,00:00:11.0440000,1,"04 Grant, 08 Gornall, 09 Moore, 12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 27 Bear, 31 Savory",15:54,Even,,,,,,,,,,,
151,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 013",RPI Possession,00:06:44.38,00:06:49.38,00:00:05.0050000,1,,15:57,Even,,,,,,,,,,,
152,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Breakout 005",Opponent Breakout,00:06:47.42,00:06:55.27,00:00:07.7410000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:49,Even,,,,,,,,,,,forecheck
153,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 015",Opponent Possession,00:06:49.48,00:06:57.09,00:00:07.3570000,1,,15:51,Even,,,,,,,,,,,
154,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 012",Opponent Entry,00:06:50.03,00:07:00.01,00:00:09.9770000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:47,Even,,,,,,,,breakout,possession,no,
155,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 027",Shift_TOI,00:06:51.28,00:07:44.27,00:00:52.9860000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:49,Even,24 Reilly,,,,,,,,,,
156,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 028",Shift_TOI,00:06:51.28,00:07:44.27,00:00:52.9860000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:49,Even,23 Johnson,,,,,,,,,,
157,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 018",TeamShift,00:06:51.32,00:06:55.26,00:00:03.9040000,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",15:50,Even,,,,,,,,,,,
158,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Forecheck 009",Opponent Forecheck,00:06:54.33,00:07:05.22,00:00:10.8270000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:44,Even,,,,,,,,,,,
159,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 019",TeamShift,00:06:55.24,00:07:31.04,00:00:35.6690000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:46,Even,,,,,,,,,,,
160,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 029",Shift_TOI,00:06:55.33,00:07:49.42,00:00:54.1540000,1,"08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",15:46,Even,26 Marrello,,,,,,,,,,
161,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 030",Shift_TOI,00:06:55.33,00:07:49.42,00:00:54.1540000,1,"08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",15:46,Even,08 Gornall,,,,,,,,,,
162,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 031",Shift_TOI,00:06:55.33,00:07:49.42,00:00:54.1540000,1,"08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",15:46,Even,21 Wiffen,,,,,,,,,,
163,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 014",RPI Possession,00:06:57.19,00:07:03.46,00:00:06.4560000,1,,15:44,Even,,,,,,,,,,,
164,"GM30 2019-02-16 Quinnipiac at RPI P1, Breakout 008",Breakout,00:06:57.24,00:07:04.40,00:00:07.2740000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:40,Even,,,,,,,,,,,forecheck
165,"GM30 2019-02-16 Quinnipiac at RPI P1, Giveaway 004",Giveaway,00:06:58.11,00:07:13.10,00:00:14.9820000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:38,Even,23 Johnson,,,,,nz,,,,,
166,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 013",Opponent Entry,00:07:01.31,00:07:11.30,00:00:09.9770000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:36,Even,,,,,,,,nz,possession,no,
167,"GM30 2019-02-16 Quinnipiac at RPI P1, Take Away 004",Take Away,00:07:01.43,00:07:16.42,00:00:14.9820000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:34,Even,23 Johnson,,,,,dz,,,,,
168,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Forecheck 010",NZ Forecheck,00:07:01.58,00:07:11.34,00:00:09.5930000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:37,Even,,,,,,,,,,,
169,"GM30 2019-02-16 Quinnipiac at RPI P1, Breakout 009",Breakout,00:07:03.35,00:07:10.58,00:00:07.3740000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:33,Even,,,,,,,,,,,transition
170,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 016",Opponent Possession,00:07:03.55,00:07:30.11,00:00:26.2600000,1,,15:37,Even,,,,,,,,,,,
171,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Forecheck 011",NZ Forecheck,00:07:06.54,00:07:17.17,00:00:10.3940000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:32,Even,,,,,,,,,,,
172,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 014",Opponent Entry,00:07:09.33,00:07:19.31,00:00:09.9770000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:28,Even,,,,,,,,nz,dump,yes,
173,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Forecheck 010",Opponent Forecheck,00:07:11.19,00:07:29.09,00:00:17.8350000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:28,Even,,,,,,,,,,,
174,"GM30 2019-02-16 Quinnipiac at RPI P1, Shot Against 005",Shot Against,00:07:14.31,00:07:28.30,00:00:13.9810000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:16,Even,,,,wide,low,,,,,,
175,"GM30 2019-02-16 Quinnipiac at RPI P1, Shot Against 006",Shot Against,00:07:19.00,00:07:32.59,00:00:13.9810000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:11,Even,,,,no,high,,,,,,
176,"GM30 2019-02-16 Quinnipiac at RPI P1, Defensive Zone 005",Defensive Zone,00:07:23.11,00:07:34.58,00:00:11.7950000,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",15:16,Even,,,,,,,,,,,
177,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 015",RPI Possession,00:07:30.22,00:07:40.04,00:00:09.6930000,1,,15:11,Even,,,,,,,,,,,
178,"GM30 2019-02-16 Quinnipiac at RPI P1, Shot Against 007",Shot Against,00:07:54.32,00:08:08.31,00:00:13.9810000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:07,Even,,,,wide,high,,,,,,
179,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 032",Shift_TOI,00:08:00.44,00:08:46.32,00:00:45.7960000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:10,Even,13 Lee,,,,,,,,,,
180,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 033",Shift_TOI,00:08:00.44,00:08:46.32,00:00:45.7960000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:10,Even,22 Ott,,,,,,,,,,
181,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 034",Shift_TOI,00:08:00.44,00:08:46.32,00:00:45.7960000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:10,Even,39 Lacka,,,,,,,,,,
182,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 035",Shift_TOI,00:08:00.56,00:08:57.22,00:00:56.4400000,1,"06 Ferner, 28 Hallbauer, 31 Savory",15:10,Even,28 Hallbauer,,,,,,,,,,
183,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 036",Shift_TOI,00:08:00.56,00:08:57.22,00:00:56.4400000,1,"06 Ferner, 28 Hallbauer, 31 Savory",15:10,Even,06 Ferner,,,,,,,,,,
184,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 020",TeamShift,00:08:01.08,00:08:33.40,00:00:32.5330000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:10,Even,,,,,,,,,,,
185,"GM30 2019-02-16 Quinnipiac at RPI P1, SyncPoint 005",SyncPoint,00:08:01.21,00:08:03.21,00:00:02.0020000,1,,15:10,Even,,,,,,,,,,,
186,"GM30 2019-02-16 Quinnipiac at RPI P1, Faceoff 004",Faceoff,00:08:02.12,00:08:15.11,00:00:12.9800000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:10,Even,13 Lee,18 Jermain,loss,,,dz,left,,,,
187,"GM30 2019-02-16 Quinnipiac at RPI P1, Defensive Zone 006",Defensive Zone,00:08:02.16,00:08:15.16,00:00:12.9960000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:07,Even,,,,,,,,,,,
188,"GM30 2019-02-16 Quinnipiac at RPI P1, Giveaway 005",Giveaway,00:08:03.39,00:08:18.38,00:00:14.9820000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:03,Even,22 Ott,,,,,dz,,,,,
189,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 017",Opponent Possession,00:08:06.20,00:08:08.35,00:00:02.2520000,1,,15:06,Even,,,,,,,,,,,
190,"GM30 2019-02-16 Quinnipiac at RPI P1, Breakout 010",Breakout,00:08:07.17,00:08:14.30,00:00:07.2070000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",15:01,Even,,,,,,,,,,,dz coverage
191,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 016",RPI Possession,00:08:08.44,00:08:20.21,00:00:11.6120000,1,,15:03,Even,,,,,,,,,,,
192,"GM30 2019-02-16 Quinnipiac at RPI P1, Entry 007",Entry,00:08:09.24,00:08:19.23,00:00:09.9770000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:59,Even,,,,,,,,breakout,dump,yes,
193,"GM30 2019-02-16 Quinnipiac at RPI P1, Forecheck 005",Forecheck,00:08:11.03,00:08:20.01,00:00:08.9590000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:59,Even,,,,,,,,,,,
194,"GM30 2019-02-16 Quinnipiac at RPI P1, Take Away 005",Take Away,00:08:11.20,00:08:26.19,00:00:14.9820000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:56,Even,22 Ott,,,,,oz,,,,,
195,"GM30 2019-02-16 Quinnipiac at RPI P1, Offensive Zone 003",Offensive Zone,00:08:14.03,00:08:26.43,00:00:12.6790000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:56,Even,,,,,,,,,,,
196,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Possession 018",Opponent Possession,00:08:20.31,00:08:36.52,00:00:16.3500000,1,,14:52,Even,,,,,,,,,,,
197,"GM30 2019-02-16 Quinnipiac at RPI P1, Forecheck 006",Forecheck,00:08:20.45,00:08:29.01,00:00:08.2580000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:49,Even,,,,,,,,,,,
198,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Breakout 006",Opponent Breakout,00:08:21.02,00:08:28.41,00:00:07.6580000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:47,Even,,,,,,,,,,,forecheck
199,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 015",Opponent Entry,00:08:23.19,00:08:33.18,00:00:09.9770000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:45,Even,,,,,,,,breakout,possession,no,
200,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Forecheck 011",Opponent Forecheck,00:08:25.06,00:08:38.33,00:00:13.4470000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:45,Even,,,,,,,,,,,
201,"GM30 2019-02-16 Quinnipiac at RPI P1, Goalie Touch 003",Goalie Touch,00:08:25.41,00:08:35.40,00:00:09.9770000,1,"06 Ferner, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory, 39 Lacka",14:43,Even,,,,,,,,,,,
202,"GM30 2019-02-16 Quinnipiac at RPI P1, SyncPoint 006",SyncPoint,00:08:57.11,00:08:59.11,00:00:02.0020000,1,,14:38,Even,,,,,,,,,,,
203,"GM30 2019-02-16 Quinnipiac at RPI P1, Faceoff 005",Faceoff,00:08:58.09,00:09:11.08,00:00:12.9800000,1,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",14:38,Even,19 Linden,22 Davidson,loss,,,nz,left,,,,
204,"GM30 2019-02-16 Quinnipiac at RPI P1, NZ Forecheck 012",NZ Forecheck,00:08:58.39,00:09:10.34,00:00:11.9120000,1,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",14:35,Even,,,,,,,,,,,
205,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 037",Shift_TOI,00:08:59.51,00:09:58.20,00:00:58.4750000,1,"03 Samec, 27 Bear, 31 Savory",14:38,Even,27 Bear,,,,,,,,,,
206,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 038",Shift_TOI,00:08:59.52,00:09:53.23,00:00:53.5040000,1,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",14:38,Even,19 Linden,,,,,,,,,,
207,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 039",Shift_TOI,00:08:59.52,00:09:53.23,00:00:53.5040000,1,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",14:38,Even,07 Bowman,,,,,,,,,,
208,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 040",Shift_TOI,00:08:59.52,00:09:53.23,00:00:53.5040000,1,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",14:38,Even,11 Leppanen,,,,,,,,,,
209,"GM30 2019-02-16 Quinnipiac at RPI P1, Shift_TOI 041",Shift_TOI,00:08:59.57,00:09:58.58,00:00:59.0090000,1,"03 Samec, 31 Savory",14:38,Even,03 Samec,,,,,,,,,,
210,"GM30 2019-02-16 Quinnipiac at RPI P1, TeamShift 021",TeamShift,00:09:00.30,00:09:28.02,00:00:27.5280000,1,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",14:38,Even,,,,,,,,,,,
211,"GM30 2019-02-16 Quinnipiac at RPI P1, Opponent Entry 016",Opponent Entry,00:09:02.56,00:09:12.54,00:00:09.9770000,1,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 27 Bear, 31 Savory",14:29,Even,,,,,,,,nz,dump,yes,
212,"GM30 2019-02-16 Quinnipiac at RPI P1, RPI Possession 017",RPI Possession,00:09:03.06,00:09:04.33,00:00:01.4510000,1,,14:33,Even,,,,,,,,,,,
