#,Name,ClipType,Media In,Media Out,Media Duration,NHL Period,Player Participation,GameClockIn,Strength,ScoutedPlayer,NonScoutedPlayer,Win/Loss,Chance?,Shot Location,Zone,FaceOffLRC,Entry Origin,Entry,Successful?,Breakout
213,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 023",TeamShift,00:09:21.33,00:09:40.12,00:00:18.6520000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",13:56,Even,,,,,,,,,,,
214,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 013",Defensive Zone,00:09:22.53,00:09:33.41,00:00:10.8110000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",13:54,Even,,,,,,,,,,,
215,"GM30 2019-02-16 Quinnipiac at RPI P3, Breakout 009",Breakout,00:09:25.43,00:09:33.06,00:00:07.3910000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",13:49,Even,,,,,,,,,,,dz coverage
216,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot For 003",Shot For,00:09:27.21,00:09:41.20,00:00:13.9810000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",13:40,Even,04 Grant,,,no,high,,,,,,
217,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 008",Entry,00:09:30.32,00:09:40.31,00:00:09.9770000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",13:44,Even,,,,,,,,breakout,possession,yes,
218,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 018",RPI Possession,00:09:34.47,00:09:50.27,00:00:15.6660000,3,,13:45,Even,,,,,,,,,,,
219,"GM30 2019-02-16 Quinnipiac at RPI P3, Offensive Zone 003",Offensive Zone,00:09:35.04,00:09:44.33,00:00:09.4760000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",13:42,Even,,,,,,,,,,,
220,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 047",Shift_TOI,00:11:12.13,00:12:20.25,00:01:08.2020000,3,"23 Johnson, 24 Reilly, 31 Savory",13:38,Even,23 Johnson,,,,,,,,,,
221,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 048",Shift_TOI,00:11:12.19,00:12:21.15,00:01:08.9360000,3,"24 Reilly, 31 Savory",13:38,Even,24 Reilly,,,,,,,,,,
222,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 024",TeamShift,00:11:12.19,00:12:00.21,00:00:48.0310000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:38,Even,,,,,,,,,,,
223,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 049",Shift_TOI,00:11:12.21,00:12:15.44,00:01:03.3800000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:38,Even,26 Marrello,,,,,,,,,,
224,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 050",Shift_TOI,00:11:12.21,00:12:15.44,00:01:03.3800000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:38,Even,08 Gornall,,,,,,,,,,
225,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 051",Shift_TOI,00:11:12.21,00:12:15.44,00:01:03.3800000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:38,Even,21 Wiffen,,,,,,,,,,
226,"GM30 2019-02-16 Quinnipiac at RPI P3, Faceoff 007",Faceoff,00:11:13.23,00:11:26.22,00:00:12.9800000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:38,Even,26 Marrello,29 Tufto,loss,,,oz,right,,,,
227,"GM30 2019-02-16 Quinnipiac at RPI P3, SyncPoint 007",SyncPoint,00:11:13.42,00:11:15.42,00:00:02.0020000,3,,13:38,Even,,,,,,,,,,,
228,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 010",Opponent Breakout,00:11:13.54,00:11:21.29,00:00:07.5740000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:33,Even,,,,,,,,,,,dz coverage
229,"GM30 2019-02-16 Quinnipiac at RPI P3, Take Away 002",Take Away,00:11:14.38,00:11:29.37,00:00:14.9820000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:32,Even,21 Wiffen,,,,,nz,,,,,
230,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 009",Entry,00:11:16.44,00:11:26.42,00:00:09.9770000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:31,Even,,,,,,,,nz,possession,no,
231,"GM30 2019-02-16 Quinnipiac at RPI P3, NZ Offense 002",NZ Offense,00:11:18.21,00:11:29.31,00:00:11.1780000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:31,Even,,,,,,,,,,,
232,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 021",Opponent Possession,00:11:18.23,00:11:20.10,00:00:01.7850000,3,,13:34,Even,,,,,,,,,,,
233,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 019",RPI Possession,00:11:20.24,00:11:23.08,00:00:02.7360000,3,,13:32,Even,,,,,,,,,,,
234,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 022",Opponent Possession,00:11:23.19,00:11:24.11,00:00:00.8680000,3,,13:29,Even,,,,,,,,,,,
235,"GM30 2019-02-16 Quinnipiac at RPI P3, Forecheck 008",Forecheck,00:11:23.33,00:11:32.42,00:00:09.1590000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:26,Even,,,,,,,,,,,
236,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 020",RPI Possession,00:11:24.22,00:11:27.11,00:00:02.8190000,3,,13:28,Even,,,,,,,,,,,
237,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 011",Opponent Breakout,00:11:24.44,00:11:32.16,00:00:07.5410000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:23,Even,,,,,,,,,,,forecheck
238,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 012",Opponent Entry,00:11:27.12,00:11:37.11,00:00:09.9770000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:20,Even,,,,,,,,breakout,dump,no,
239,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 023",Opponent Possession,00:11:27.21,00:11:34.43,00:00:07.3570000,3,,13:25,Even,,,,,,,,,,,
240,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Forecheck 005",Opponent Forecheck,00:11:28.56,00:11:47.34,00:00:18.6350000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:20,Even,,,,,,,,,,,
241,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 017",Shot Against,00:11:33.29,00:11:47.27,00:00:13.9810000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:07,Even,,,,blocked,low,,,,,,
242,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 021",RPI Possession,00:11:34.52,00:11:45.02,00:00:10.1770000,3,,13:18,Even,,,,,,,,,,,
243,"GM30 2019-02-16 Quinnipiac at RPI P3, Giveaway 004",Giveaway,00:11:37.10,00:11:52.09,00:00:14.9820000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:09,Even,24 Reilly,,,,,dz,,,,,
244,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 014",Defensive Zone,00:11:41.36,00:11:49.38,00:00:08.0250000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:08,Even,,,,,,,,,,,
245,"GM30 2019-02-16 Quinnipiac at RPI P3, Breakout 010",Breakout,00:11:41.39,00:11:48.59,00:00:07.3410000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:06,Even,,,,,,,,,,,dz coverage
246,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 010",Entry,00:11:44.18,00:11:54.17,00:00:09.9770000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:03,Even,,,,,,,,breakout,possession,no,
247,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 024",Opponent Possession,00:11:45.14,00:11:46.35,00:00:01.3510000,3,,13:07,Even,,,,,,,,,,,
248,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 022",RPI Possession,00:11:46.46,00:11:50.20,00:00:03.5540000,3,,13:06,Even,,,,,,,,,,,
249,"GM30 2019-02-16 Quinnipiac at RPI P3, Giveaway 005",Giveaway,00:11:47.10,00:12:02.09,00:00:14.9820000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",12:59,Even,,,,,,oz,,,,,
250,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 012",Opponent Breakout,00:11:47.22,00:11:54.55,00:00:07.5410000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",13:00,Even,,,,,,,,,,,transition
251,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 013",Opponent Entry,00:11:49.57,00:11:59.56,00:00:09.9770000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",12:57,Even,,,,,,,,breakout,possession,yes,
252,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 025",Opponent Possession,00:11:50.32,00:12:01.16,00:00:10.7440000,3,,13:02,Even,,,,,,,,,,,
253,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 015",Defensive Zone,00:11:56.02,00:12:04.58,00:00:08.9420000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",12:53,Even,,,,,,,,,,,
254,"GM30 2019-02-16 Quinnipiac at RPI P3, Goalie Touch 003",Goalie Touch,00:11:57.07,00:12:07.06,00:00:09.9770000,3,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",12:51,Even,,,,,,,,,,,
255,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 023",RPI Possession,00:12:01.30,00:12:03.44,00:00:02.2360000,3,,12:51,Even,,,,,,,,,,,
256,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 052",Shift_TOI,00:12:34.55,00:14:19.10,00:01:44.2380000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:50,5 v 6,19 Linden,,,,,,,,,,
257,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 053",Shift_TOI,00:12:34.55,00:14:19.10,00:01:44.2380000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:50,5 v 6,28 Hallbauer,,,,,,,,,,
258,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 054",Shift_TOI,00:12:34.55,00:14:19.10,00:01:44.2380000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:50,5 v 6,07 Bowman,,,,,,,,,,
259,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 055",Shift_TOI,00:12:34.55,00:14:19.10,00:01:44.2380000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:50,5 v 6,11 Leppanen,,,,,,,,,,
260,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 056",Shift_TOI,00:12:35.53,00:13:14.11,00:00:38.2880000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:50,Even,06 Ferner,,,,,,,,,,
261,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 025",TeamShift,00:12:36.00,00:13:14.16,00:00:38.2550000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:50,Even,,,,,,,,,,,
262,"GM30 2019-02-16 Quinnipiac at RPI P3, Faceoff 008",Faceoff,00:12:36.24,00:12:49.23,00:00:12.9800000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:50,Even,19 Linden,12 Winslow,loss,,,dz,right,,,,
263,"GM30 2019-02-16 Quinnipiac at RPI P3, SyncPoint 008",SyncPoint,00:12:36.42,00:12:38.42,00:00:02.0020000,3,,12:50,Even,,,,,,,,,,,
264,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 016",Defensive Zone,00:12:36.55,00:12:45.50,00:00:08.9090000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:47,Even,,,,,,,,,,,
265,"GM30 2019-02-16 Quinnipiac at RPI P3, Breakout 011",Breakout,00:12:37.51,00:12:45.09,00:00:07.2910000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:44,Even,,,,,,,,,,,dz coverage
266,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 026",Opponent Possession,00:12:39.38,00:12:41.14,00:00:01.6020000,3,,12:48,Even,,,,,,,,,,,
267,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 011",Entry,00:12:39.59,00:12:49.57,00:00:09.9770000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:42,Even,,,,,,,,breakout,dump,no,
268,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 024",RPI Possession,00:12:41.25,00:12:47.18,00:00:05.8890000,3,,12:47,Even,,,,,,,,,,,
269,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 013",Opponent Breakout,00:12:43.02,00:12:51.04,00:00:08.0410000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:39,Even,,,,,,,,,,,forecheck
270,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 027",Opponent Possession,00:12:47.28,00:12:58.08,00:00:10.6610000,3,,12:41,Even,,,,,,,,,,,
271,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 014",Opponent Entry,00:12:50.12,00:13:00.11,00:00:09.9770000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:32,Even,,,,,,,,nz,dump,no,
272,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Forecheck 006",Opponent Forecheck,00:12:51.58,00:13:08.51,00:00:16.8840000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:32,Even,,,,,,,,,,,
273,"GM30 2019-02-16 Quinnipiac at RPI P3, Goalie Touch 004",Goalie Touch,00:12:53.10,00:13:03.09,00:00:09.9770000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:30,Even,,,,,,,,,,,
274,"GM30 2019-02-16 Quinnipiac at RPI P3, Giveaway 006",Giveaway,00:12:54.22,00:13:09.21,00:00:14.9820000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:27,Even,06 Ferner,,,,,dz,,,,,
275,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 025",RPI Possession,00:12:58.18,00:13:13.30,00:00:15.1990000,3,,12:30,Even,,,,,,,,,,,
276,"GM30 2019-02-16 Quinnipiac at RPI P3, Breakout 012",Breakout,00:13:00.53,00:13:08.28,00:00:07.5910000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:21,Even,,,,,,,,,,,forecheck
277,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 012",Entry,00:13:03.30,00:13:13.29,00:00:09.9770000,3,"06 Ferner, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:19,Even,,,,,,,,breakout,possession,no,
278,"GM30 2019-02-16 Quinnipiac at RPI P3, Forecheck 009",Forecheck,00:13:09.06,00:13:20.18,00:00:11.1950000,3,"07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:15,Even,,,,,,,,,,,
279,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 014",Opponent Breakout,00:13:12.19,00:13:21.22,00:00:09.0420000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:10,Even,,,,,,,,,,,dz coverage
280,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 028",Opponent Possession,00:13:13.41,00:13:25.30,00:00:11.8280000,3,,12:14,Even,,,,,,,,,,,
281,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 026",TeamShift,00:13:14.16,00:13:18.35,00:00:04.3210000,3,"07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:12,Even,,,,,,,,,,,
282,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 015",Opponent Entry,00:13:15.52,00:13:25.50,00:00:09.9770000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:06,Even,,,,,,,,breakout,possession,yes,
283,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 057",Shift_TOI,00:13:17.38,00:14:19.10,00:01:01.5450000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:07,5 v 6,04 Grant,,,,,,,,,,
284,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 027",TeamShift,00:13:18.09,00:13:59.54,00:00:41.7580000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:07,Even,,,,,,,,,,,
285,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 017",Defensive Zone,00:13:18.52,00:13:56.22,00:00:37.5040000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",12:05,Even,,,,,,,,,,,
286,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 018",Shot Against,00:13:19.56,00:13:33.55,00:00:13.9810000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:55,Even,,,,no,high,,,,,,
287,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 019",Shot Against,00:13:21.26,00:13:35.25,00:00:13.9810000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:54,Even,,,,yes,low,,,,,,
288,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 020",Shot Against,00:13:25.37,00:13:39.36,00:00:13.9810000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:50,Even,,,,blocked,low,,,,,,
289,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 026",RPI Possession,00:13:25.43,00:13:27.15,00:00:01.5350000,3,,12:02,Even,,,,,,,,,,,
290,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 029",Opponent Possession,00:13:27.25,00:13:41.44,00:00:14.3140000,3,,12:01,Even,,,,,,,,,,,
291,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 021",Shot Against,00:13:28.31,00:13:42.30,00:00:13.9810000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:47,Even,,,,blocked,low,,,,,,
292,"GM30 2019-02-16 Quinnipiac at RPI P3, Goalie Touch 005",Goalie Touch,00:13:37.47,00:13:47.46,00:00:09.9770000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:46,Even,,,,,,,,,,,
293,"GM30 2019-02-16 Quinnipiac at RPI P3, Penalty 001",Penalty,00:13:38.41,00:13:55.40,00:00:16.9840000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:39,Even,28 Hallbauer,,,,,,,,,,
294,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 027",RPI Possession,00:13:41.57,00:13:42.15,00:00:00.3000000,3,,11:46,Even,,,,,,,,,,,
295,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 030",Opponent Possession,00:13:42.28,00:13:58.38,00:00:16.1660000,3,,11:46,Even,,,,,,,,,,,
296,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 022",Shot Against,00:13:46.03,00:14:00.01,00:00:13.9810000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:29,5 v 6,,,,blocked,high,,,,,,
297,"GM30 2019-02-16 Quinnipiac at RPI P3, Penalty Kill 002",Penalty Kill,00:13:52.39,00:14:05.11,00:00:12.5290000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:32,5 v 6,,,,,,,,,,,
298,"GM30 2019-02-16 Quinnipiac at RPI P3, Goalie Out 001",Goalie Out,00:13:52.41,00:14:05.16,00:00:12.5790000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:32,5 v 6,,,,,,,,,,,
299,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 018",Defensive Zone,00:13:53.18,00:14:05.06,00:00:11.7950000,3,"04 Grant, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",11:31,5 v 6,,,,,,,,,,,
300,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 028",RPI Possession,00:13:58.51,00:14:00.11,00:00:01.3350000,3,,11:29,Even,,,,,,,,,,,
301,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 031",Opponent Possession,00:14:00.23,00:14:01.48,00:00:01.4180000,3,,11:28,Even,,,,,,,,,,,
302,"GM30 2019-02-16 Quinnipiac at RPI P3, Red 001",Red,00:14:32.33,00:14:46.32,00:00:13.9810000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:26,4 v 5,,,,,,,,,,,
303,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 023",Shot Against,00:14:34.22,00:14:48.21,00:00:13.9810000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:20,4 v 5,,,,no,low,,,,,,
304,"GM30 2019-02-16 Quinnipiac at RPI P3, Penalty Kill 003",Penalty Kill,00:14:37.11,00:17:04.10,00:02:26.9970000,3,"03 Samec, 04 Grant, 06 Ferner, 08 Gornall, 12 Zieky, 17 Burgess, 19 Linden, 21 Wiffen, 22 Ott, 24 Reilly, 26 Marrello, 31 Savory",11:32,4 v 5,,,,,,,,,,,
305,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 058",Shift_TOI,00:14:37.54,00:15:56.14,00:01:18.3450000,3,"03 Samec, 22 Ott, 24 Reilly, 26 Marrello, 31 Savory",11:26,4 v 5,24 Reilly,,,,,,,,,,
306,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 059",Shift_TOI,00:14:38.07,00:15:57.05,00:01:18.9790000,3,"03 Samec, 22 Ott, 26 Marrello, 31 Savory",11:26,4 v 5,03 Samec,,,,,,,,,,
307,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 060",Shift_TOI,00:14:38.10,00:15:52.52,00:01:14.7080000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:26,4 v 5,08 Gornall,,,,,,,,,,
308,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 061",Shift_TOI,00:14:38.17,00:15:53.38,00:01:15.3590000,3,"03 Samec, 21 Wiffen, 24 Reilly, 31 Savory",11:26,4 v 5,21 Wiffen,,,,,,,,,,
309,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 062",Shift_TOI,00:14:38.36,00:16:58.01,00:02:19.4230000,3,"03 Samec, 12 Zieky, 19 Linden, 24 Reilly, 31 Savory",11:26,4 v 5,31 Savory,,,,,,,,,,
310,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 028",TeamShift,00:14:38.46,00:14:45.45,00:00:06.9900000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:26,4 v 5,,,,,,,,,,,
311,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 019",Defensive Zone,00:14:39.04,00:14:50.33,00:00:11.4950000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",,4 v 5,,,,,,,,,,,
312,"GM30 2019-02-16 Quinnipiac at RPI P3, Faceoff 009",Faceoff,00:14:39.08,00:14:52.06,00:00:12.9800000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:26,4 v 5,08 Gornall,29 Tufto,loss,,,dz,right,,,,
313,"GM30 2019-02-16 Quinnipiac at RPI P3, SyncPoint 009",SyncPoint,00:14:39.48,00:14:41.48,00:00:02.0020000,3,,11:26,Even,,,,,,,,,,,
314,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 032",Opponent Possession,00:14:42.56,00:14:47.17,00:00:04.3540000,3,,11:24,Even,,,,,,,,,,,
315,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 029",RPI Possession,00:14:47.27,00:14:57.53,00:00:10.4270000,3,,11:20,Even,,,,,,,,,,,
316,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 024",Shot Against,00:15:01.28,00:15:15.27,00:00:13.9810000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:11,4 v 5,,,,blocked,low,,,,,,
317,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 029",TeamShift,00:15:04.40,00:15:52.55,00:00:48.2480000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:18,4 v 5,,,,,,,,,,,
318,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 020",Defensive Zone,00:15:05.35,00:15:53.07,00:00:47.5310000,3,"03 Samec, 06 Ferner, 08 Gornall, 21 Wiffen, 22 Ott, 24 Reilly, 26 Marrello, 31 Savory",11:15,4 v 5,,,,,,,,,,,
319,"GM30 2019-02-16 Quinnipiac at RPI P3, Faceoff 010",Faceoff,00:15:05.40,00:15:18.39,00:00:12.9800000,3,"03 Samec, 08 Gornall, 21 Wiffen, 24 Reilly, 31 Savory",11:18,4 v 5,08 Gornall,29 Tufto,loss,,,dz,right,,,,
320,"GM30 2019-02-16 Quinnipiac at RPI P3, SyncPoint 010",SyncPoint,00:15:06.14,00:15:08.14,00:00:02.0020000,3,,11:18,Even,,,,,,,,,,,
