Time,Event,Poss
0.020522569,Opponent_breakout,
0.020940972,Opponent_breakout,
0.021426042,Opponent_breakout,
0.021706134,Opponent_breakout,
0.022330208,Opponent_breakout,
0.000596296,Opponent_entry,
0.001898264,Opponent_entry,
0.002131597,Opponent_entry,
0.002873032,Opponent_entry,
0.003300694,Opponent_entry,
0.003589583,Opponent_entry,
0.004123032,Opponent_entry,
0.004271991,Opponent_entry,
0.004560417,Opponent_entry,
0.005915856,Opponent_entry,
0.00646412,Opponent_entry,
0.008010648,Opponent_entry,
0.008270486,Opponent_entry,
0.008971296,Opponent_entry,
0.009265278,Opponent_entry,
0.011135301,Opponent_entry,
0.011337153,Opponent_entry,
0.011657755,Opponent_entry,
0.013455671,Opponent_entry,
0.013554514,Opponent_entry,
0.013765741,Opponent_entry,
0.014043403,Opponent_entry,
0.014483102,Opponent_entry,
0.015464352,Opponent_entry,
0.015673727,Opponent_entry,
0.015753588,Opponent_entry,
0.016381134,Opponent_entry,
0.016633912,Opponent_entry,
0.017967593,Opponent_entry,
0.0182,Opponent_entry,
0.019136574,Opponent_entry,
0.02060787,Opponent_entry,
0.020973611,Opponent_entry,
0.021508102,Opponent_entry,
0.021728704,Opponent_entry,
0.02267963,Opponent_entry,
0.024689815,Opponent_entry,
0.024935532,Opponent_entry,
0.025754977,Opponent_entry,
0.002129861,Opponent_forecheck,
0.004553935,Opponent_forecheck,
0.005909491,Opponent_forecheck,
0.006462616,Opponent_forecheck,
0.008004167,Opponent_forecheck,
0.008965046,Opponent_forecheck,
0.011655903,Opponent_forecheck,
0.013453472,Opponent_forecheck,
0.013547917,Opponent_forecheck,
0.013764236,Opponent_forecheck,
0.014041782,Opponent_forecheck,
0.015747222,Opponent_forecheck,
0.018039005,Opponent_forecheck,
0.019134375,Opponent_forecheck,
0.02060625,Opponent_forecheck,
0.021183681,Opponent_forecheck,
0.021505208,Opponent_forecheck,
0.022666088,Opponent_forecheck,
0.024931481,Opponent_forecheck,
0.025752546,Opponent_forecheck,
0.009588079,Penalty,
0.023113773,Penalty,
0.025766782,Penalty,
0.000569444,Penalty_kill,
0.009668866,Penalty_kill,
0.010186458,Penalty_kill,
0.024517245,Penalty_kill,
0.026519213,Penalty_kill,
0.000789468,Zone_clear,
0.01097581,Zone_clear,
0.011215625,Zone_clear,
0.011493981,Zone_clear,
0.011749421,Zone_clear,
0.024555208,Zone_clear,
0.024841319,Zone_clear,
0.025001736,Zone_clear,
0.026927083,Zone_clear,
