,Game,Period,Time,Event,Poss,EventPoss
2541,1,2,0.008721991,Forecheck,RPI,
571,1,2,0.008784606,OppoPoss,Colgate,
3571,1,2,0.008883565,Opponent_entry,Colgate,
1781,1,2,0.008916088,Defensive_zone,Colgate,
402,1,2,0.009010995,Zone_clear,Colgate,
1710,1,2,0.009016435,RPIPoss,RPI,
581,1,2,0.009061806,OppoPoss,Colgate,
1101,1,2,0.009066204,Shot_against,Colgate,Colgate
1111,1,2,0.009265046,Shot_against,Colgate,Colgate
403,1,2,0.009265972,Zone_clear,Colgate,
2721,1,2,0.009308681,NZ_forecheck,Colgate,
3861,1,2,0.009334144,Opponent_forecheck,Colgate,
2651,1,2,0.009352431,Goalie_touch,Colgate,
3581,1,2,0.009354861,Opponent_entry,Colgate,
1511,1,2,0.009402662,Breakout,Colgate,
2731,1,2,0.009435301,NZ_forecheck,Colgate,
3591,1,2,0.00946088,Opponent_entry,Colgate,
2331,1,2,0.009885185,Faceoff,Colgate,
1791,1,2,0.009891088,Defensive_zone,Colgate,
1121,1,2,0.009925116,Shot_against,Colgate,Colgate
1521,1,2,0.009948611,Breakout,Colgate,
1810,1,2,0.009970833,RPIPoss,RPI,
2551,1,2,0.009990394,Forecheck,RPI,
2071,1,2,0.009992477,Entry,RPI,
3081,1,2,0.010039931,Offensive_zone,RPI,
941,1,2,0.010112153,Shot_for,RPI,RPI
3311,1,2,0.010145486,Opponent_breakout,RPI,
591,1,2,0.010155324,OppoPoss,Colgate,
3871,1,2,0.010168634,Opponent_forecheck,Colgate,
3601,1,2,0.010174884,Opponent_entry,Colgate,
1910,1,2,0.010235301,RPIPoss,RPI,
1531,1,2,0.010261343,Breakout,RPI,
2561,1,2,0.010290972,Forecheck,RPI,
2081,1,2,0.010294676,Entry,RPI,
2341,1,2,0.010560995,Faceoff,RPI,
1801,1,2,0.010573264,Defensive_zone,RPI,
601,1,2,0.010619097,OppoPoss,Colgate,
1131,1,2,0.010653125,Shot_against,Colgate,Colgate
1541,1,2,0.010759028,Breakout,Colgate,
2741,1,2,0.010767708,NZ_forecheck,Colgate,
2010,1,2,0.010774537,RPIPoss,RPI,
611,1,2,0.010791551,OppoPoss,Colgate,
3881,1,2,0.010965972,Opponent_forecheck,Colgate,
3611,1,2,0.010972338,Opponent_entry,Colgate,
1141,1,2,0.011028356,Shot_against,Colgate,Colgate
1811,1,2,0.011041667,Defensive_zone,Colgate,
1151,1,2,0.011116551,Shot_against,Colgate,Colgate
1551,1,2,0.011169097,Breakout,Colgate,
2110,1,2,0.011180208,RPIPoss,RPI,
2091,1,2,0.011209028,Entry,RPI,
3091,1,2,0.011227199,Offensive_zone,RPI,
951,1,2,0.011250694,Shot_for,RPI,RPI
2921,1,2,0.011275926,NZ_offense,RPI,
2101,1,2,0.011324421,Entry,RPI,
3101,1,2,0.01133287,Offensive_zone,RPI,
961,1,2,0.011376042,Shot_for,RPI,RPI
3321,1,2,0.01146169,Opponent_breakout,RPI,
621,1,2,0.011461806,OppoPoss,Colgate,
3621,1,2,0.011487847,Opponent_entry,Colgate,
1821,1,2,0.011497454,Defensive_zone,Colgate,
1161,1,2,0.011532639,Shot_against,Colgate,Colgate
1561,1,2,0.011552315,Breakout,Colgate,
2210,1,2,0.011568171,RPIPoss,RPI,
2111,1,2,0.011577083,Entry,RPI,
3111,1,2,0.011586921,Offensive_zone,RPI,
971,1,2,0.01166169,Shot_for,RPI,RPI
3331,1,2,0.011692593,Opponent_breakout,RPI,
631,1,2,0.01169537,OppoPoss,Colgate,
3631,1,2,0.011695949,Opponent_entry,Colgate,
1831,1,2,0.011705903,Defensive_zone,Colgate,
1391,1,2,0.011809491,Takeaway,Colgate,Colgate
1571,1,2,0.011831481,Breakout,Colgate,
2310,1,2,0.011834144,RPIPoss,RPI,
2571,1,2,0.011855208,Forecheck,RPI,
2121,1,2,0.011857639,Entry,RPI,
2751,1,2,0.011876968,NZ_forecheck,RPI,
641,1,2,0.011890394,OppoPoss,Colgate,
3891,1,2,0.011948958,Opponent_forecheck,Colgate,
2661,1,2,0.011958333,Goalie_touch,Colgate,
3641,1,2,0.011969097,Opponent_entry,Colgate,
2410,1,2,0.011991667,RPIPoss,RPI,
1581,1,2,0.01200706,Breakout,RPI,
2131,1,2,0.012027662,Entry,RPI,
3121,1,2,0.012037037,Offensive_zone,RPI,
651,1,2,0.012169444,OppoPoss,Colgate,
2761,1,2,0.012215046,NZ_forecheck,Colgate,
3901,1,2,0.012280671,Opponent_forecheck,Colgate,
3651,1,2,0.012282523,Opponent_entry,Colgate,
1841,1,2,0.012377778,Defensive_zone,Colgate,
1171,1,2,0.012437153,Shot_against,Colgate,Colgate
2351,1,2,0.013361458,Faceoff,Colgate,
2510,1,2,0.013407639,RPIPoss,RPI,
1591,1,2,0.013414468,Breakout,RPI,
2771,1,2,0.013430903,NZ_forecheck,RPI,
661,1,2,0.013462269,OppoPoss,Colgate,
3911,1,2,0.013520833,Opponent_forecheck,Colgate,
3661,1,2,0.013522569,Opponent_entry,Colgate,
1851,1,2,0.013579514,Defensive_zone,Colgate,
671,1,2,0.01365081,OppoPoss,Colgate,
1601,1,2,0.013650926,Breakout,Colgate,
2610,1,2,0.013662963,RPIPoss,RPI,
2141,1,2,0.013669213,Entry,RPI,
3131,1,2,0.013672801,Offensive_zone,RPI,
3341,1,2,0.013785417,Opponent_breakout,RPI,
681,1,2,0.013796991,OppoPoss,Colgate,
3921,1,2,0.013961227,Opponent_forecheck,Colgate,
3671,1,2,0.013963194,Opponent_entry,Colgate,
2710,1,2,0.014031134,RPIPoss,RPI,
1611,1,2,0.014032292,Breakout,RPI,
2581,1,2,0.014053241,Forecheck,RPI,
2151,1,2,0.014055208,Entry,RPI,
3351,1,2,0.014159375,Opponent_breakout,RPI,
3681,1,2,0.014170255,Opponent_entry,RPI,
1861,1,2,0.014193866,Defensive_zone,RPI,
691,1,2,0.01420544,OppoPoss,Colgate,
1181,1,2,0.014220602,Shot_against,Colgate,Colgate
2361,1,2,0.014573611,Faceoff,Colgate,
1871,1,2,0.014595139,Defensive_zone,Colgate,
1191,1,2,0.014603241,Shot_against,Colgate,Colgate
2810,1,2,0.014691435,RPIPoss,RPI,
1621,1,2,0.014691667,Breakout,RPI,
2591,1,2,0.014724537,Forecheck,RPI,
2161,1,2,0.01472662,Entry,RPI,
701,1,2,0.014814931,OppoPoss,Colgate,
3361,1,2,0.014843634,Opponent_breakout,Colgate,
3931,1,2,0.014876736,Opponent_forecheck,Colgate,
3691,1,2,0.014878472,Opponent_entry,Colgate,
2910,1,2,0.014932292,RPIPoss,RPI,
1271,1,2,0.014935995,Giveaway,RPI,RPI
1631,1,2,0.014994676,Breakout,RPI,
2601,1,2,0.015039005,Forecheck,RPI,
2171,1,2,0.015050926,Entry,RPI,
711,1,2,0.015081829,OppoPoss,Colgate,
3371,1,2,0.0150875,Opponent_breakout,Colgate,
3701,1,2,0.015099421,Opponent_entry,Colgate,
2371,1,2,0.015952894,Faceoff,Colgate,
3381,1,2,0.015990394,Opponent_breakout,Colgate,
721,1,2,0.015995833,OppoPoss,Colgate,
394,1,2,0.016019097,Opponent_forecheck,Colgate,
3711,1,2,0.016020602,Opponent_entry,Colgate,
1641,1,2,0.016151273,Breakout,Colgate,
3010,1,2,0.016160764,RPIPoss,RPI,
2181,1,2,0.016171875,Entry,RPI,
3141,1,2,0.016183218,Offensive_zone,RPI,
981,1,2,0.016270949,Shot_for,RPI,RPI
991,1,2,0.016386111,Shot_for,RPI,RPI
3391,1,2,0.016437731,Opponent_breakout,RPI,
731,1,2,0.016463889,OppoPoss,Colgate,
395,1,2,0.016464931,Opponent_forecheck,Colgate,
2671,1,2,0.016487384,Goalie_touch,Colgate,
3721,1,2,0.016496181,Opponent_entry,Colgate,
1651,1,2,0.016530208,Breakout,Colgate,
3110,1,2,0.016538773,RPIPoss,RPI,
2611,1,2,0.016553009,Forecheck,RPI,
2191,1,2,0.016555556,Entry,RPI,
2781,1,2,0.016579514,NZ_forecheck,RPI,
741,1,2,0.016611921,OppoPoss,Colgate,
3731,1,2,0.016612616,Opponent_entry,Colgate,
1881,1,2,0.016626505,Defensive_zone,Colgate,
1661,1,2,0.016681597,Breakout,Colgate,
3210,1,2,0.016691319,RPIPoss,RPI,
2791,1,2,0.016695602,NZ_forecheck,RPI,
751,1,2,0.016724421,OppoPoss,Colgate,
3741,1,2,0.016788194,Opponent_entry,Colgate,
2381,1,2,0.017105903,Faceoff,Colgate,
2801,1,2,0.017119792,NZ_forecheck,Colgate,
761,1,2,0.017141435,OppoPoss,Colgate,
3751,1,2,0.017145949,Opponent_entry,Colgate,
1891,1,2,0.017157292,Defensive_zone,Colgate,
1201,1,2,0.017192477,Shot_against,Colgate,Colgate
2391,1,2,0.01745706,Faceoff,Colgate,
3310,1,2,0.01750162,RPIPoss,RPI,
1671,1,2,0.017674653,Breakout,RPI,
2201,1,2,0.01771331,Entry,RPI,
3151,1,2,0.017734954,Offensive_zone,RPI,
3410,1,2,0.017871065,RPIPoss,RPI,
771,1,2,0.017916319,OppoPoss,Colgate,
3510,1,2,0.018022106,RPIPoss,RPI,
1001,1,2,0.018039352,Shot_for,RPI,RPI
3401,1,2,0.018118866,Opponent_breakout,RPI,
2931,1,2,0.018153356,NZ_offense,RPI,
2211,1,2,0.018197569,Entry,RPI,
3161,1,2,0.018211343,Offensive_zone,RPI,
1281,1,2,0.018235764,Giveaway,RPI,RPI
3411,1,2,0.018247338,Opponent_breakout,RPI,
781,1,2,0.018290162,OppoPoss,Colgate,
3761,1,2,0.018315856,Opponent_entry,Colgate,
1901,1,2,0.018348264,Defensive_zone,Colgate,
1211,1,2,0.018386921,Shot_against,Colgate,Colgate
2401,1,2,0.018789815,Faceoff,Colgate,
3610,1,2,0.018847917,RPIPoss,RPI,
1911,1,2,0.018867824,Defensive_zone,RPI,
1681,1,2,0.018879051,Breakout,RPI,
2621,1,2,0.018904514,Forecheck,RPI,
2221,1,2,0.018906134,Entry,RPI,
3421,1,2,0.018973611,Opponent_breakout,RPI,
791,1,2,0.019005208,OppoPoss,Colgate,
3771,1,2,0.019016898,Opponent_entry,Colgate,
2941,1,2,0.019034375,NZ_offense,Colgate,
3710,1,2,0.019043519,RPIPoss,RPI,
2631,1,2,0.01907662,Forecheck,RPI,
2231,1,2,0.01908588,Entry,RPI,
3431,1,2,0.019145602,Opponent_breakout,RPI,
801,1,2,0.019155671,OppoPoss,Colgate,
3781,1,2,0.01917963,Opponent_entry,Colgate,
2951,1,2,0.019194213,NZ_offense,Colgate,
2241,1,2,0.01921412,Entry,Colgate,
3810,1,2,0.019218519,RPIPoss,RPI,
3171,1,2,0.019226389,Offensive_zone,RPI,
1011,1,2,0.019258218,Shot_for,RPI,RPI
3441,1,2,0.019277546,Opponent_breakout,RPI,
1691,1,2,0.01936412,Breakout,RPI,
2641,1,2,0.019402546,Forecheck,RPI,
2251,1,2,0.019423032,Entry,RPI,
811,1,2,0.01945706,OppoPoss,Colgate,
1401,1,2,0.019480787,Takeaway,Colgate,Colgate
3181,1,2,0.019481829,Offensive_zone,Colgate,
3910,1,2,0.019495255,RPIPoss,RPI,
1021,1,2,0.019523611,Shot_for,RPI,RPI
3451,1,2,0.019668981,Opponent_breakout,RPI,
2961,1,2,0.019704514,NZ_offense,RPI,
2811,1,2,0.019775231,NZ_forecheck,RPI,
821,1,2,0.019806019,OppoPoss,Colgate,
396,1,2,0.019807986,Opponent_forecheck,Colgate,
3791,1,2,0.01981794,Opponent_entry,Colgate,
1921,1,2,0.019873148,Defensive_zone,Colgate,
1701,1,2,0.019922338,Breakout,Colgate,
2821,1,2,0.01992419,NZ_forecheck,Colgate,
3461,1,2,0.020037963,Opponent_breakout,Colgate,
397,1,2,0.02017581,Opponent_forecheck,Colgate,
3801,1,2,0.020179514,Opponent_entry,Colgate,
2411,1,2,0.02047581,Faceoff,Colgate,
4010,1,2,0.02051088,RPIPoss,RPI,
3191,1,2,0.020512847,Offensive_zone,RPI,
1031,1,2,0.020601736,Shot_for,RPI,RPI
1411,1,2,0.020615741,Takeaway,RPI,Colgate
3471,1,2,0.020654282,Opponent_breakout,RPI,
3811,1,2,0.020672454,Opponent_entry,RPI,
1931,1,2,0.020694676,Defensive_zone,RPI,
831,1,2,0.020730208,OppoPoss,Colgate,
4110,1,2,0.020776505,RPIPoss,RPI,
2421,1,2,0.02126412,Faceoff,RPI,
2362,1,3,0.000405324,Faceoff,,
2822,1,3,0.000418981,NZ_forecheck,,
4311,1,3,0.00043044,OppoPoss,Colgate,
3472,1,3,0.000538542,Opponent_entry,Colgate,
1932,1,3,0.000559259,Defensive_zone,Colgate,
1102,1,3,0.000576389,Shot_against,Colgate,Colgate
2372,1,3,0.000869907,Faceoff,Colgate,
1942,1,3,0.000881366,Defensive_zone,Colgate,
4411,1,3,0.000913542,OppoPoss,Colgate,
1112,1,3,0.000930324,Shot_against,Colgate,Colgate
1382,1,3,0.000941782,Giveaway,Colgate,RPI
1122,1,3,0.00115162,Shot_against,Colgate,Colgate
2742,1,3,0.001161343,Goalie_touch,Colgate,
1132,1,3,0.001223843,Shot_against,Colgate,Colgate
2382,1,3,0.001519444,Faceoff,Colgate,
1103,1,3,0.001596412,RPIPoss,RPI,
1662,1,3,0.001598958,Breakout,RPI,
2602,1,3,0.001649306,Forecheck,RPI,
2142,1,3,0.001658218,Entry,RPI,
4511,1,3,0.00169537,OppoPoss,Colgate,
3232,1,3,0.001739468,Opponent_breakout,Colgate,
3482,1,3,0.001771181,Opponent_entry,Colgate,
1952,1,3,0.001783102,Defensive_zone,Colgate,
1142,1,3,0.001814815,Shot_against,Colgate,Colgate
2392,1,3,0.002177662,Faceoff,Colgate,
1672,1,3,0.00221169,Breakout,Colgate,
2832,1,3,0.00223912,NZ_forecheck,Colgate,
4611,1,3,0.002244792,OppoPoss,Colgate,
3812,1,3,0.002318981,Opponent_forecheck,Colgate,
3492,1,3,0.002327894,Opponent_entry,Colgate,
1962,1,3,0.002401389,Defensive_zone,Colgate,
1152,1,3,0.002435301,Shot_against,Colgate,Colgate
1162,1,3,0.002574306,Shot_against,Colgate,Colgate
1392,1,3,0.002617361,Giveaway,Colgate,RPI
1172,1,3,0.002654051,Shot_against,Colgate,Colgate
2402,1,3,0.002978588,Faceoff,Colgate,
1682,1,3,0.003011806,Breakout,Colgate,
2102,1,3,0.003025463,RPIPoss,RPI,
2612,1,3,0.003038657,Forecheck,RPI,
2152,1,3,0.003044792,Entry,RPI,
1532,1,3,0.003187037,Takeaway,RPI,Colgate
3072,1,3,0.003212037,Offensive_zone,RPI,
3242,1,3,0.003300347,Opponent_breakout,RPI,
3822,1,3,0.003336458,Opponent_forecheck,RPI,
3502,1,3,0.003348958,Opponent_entry,RPI,
2412,1,3,0.003645833,Faceoff,RPI,
3252,1,3,0.00367581,Opponent_breakout,RPI,
4711,1,3,0.003738773,OppoPoss,Colgate,
3512,1,3,0.003741782,Opponent_entry,Colgate,
3032,1,3,0.003752894,NZ_offense,Colgate,
3102,1,3,0.003764583,RPIPoss,RPI,
2622,1,3,0.003809375,Forecheck,RPI,
2162,1,3,0.003810995,Entry,RPI,
4811,1,3,0.003869329,OppoPoss,Colgate,
2422,1,3,0.011938542,Faceoff,Colgate,
3262,1,3,0.011984028,Opponent_breakout,Colgate,
4910,1,3,0.011991898,OppoPoss,Colgate,
3522,1,3,0.012025579,Opponent_entry,Colgate,
1972,1,3,0.01204375,Defensive_zone,Colgate,
1182,1,3,0.012064699,Shot_against,Colgate,Colgate
2842,1,3,0.012111111,NZ_forecheck,Colgate,
4100,1,3,0.012118287,RPIPoss,RPI,
502,1,3,0.012132523,OppoPoss,Colgate,
3532,1,3,0.012214005,Opponent_entry,Colgate,
3832,1,3,0.012237616,Opponent_forecheck,Colgate,
512,1,3,0.012250347,RPIPoss,RPI,
1692,1,3,0.012282292,Breakout,RPI,
2172,1,3,0.012306481,Entry,RPI,
3082,1,3,0.01232037,Offensive_zone,RPI,
862,1,3,0.012347454,Shot_for,RPI,RPI
1542,1,3,0.012525,Takeaway,RPI,Colgate
513,1,3,0.012527546,OppoPoss,Colgate,
872,1,3,0.012545949,Shot_for,Colgate,RPI
612,1,3,0.012547801,RPIPoss,RPI,
712,1,3,0.012711574,RPIPoss,RPI,
882,1,3,0.012729514,Shot_for,RPI,RPI
892,1,3,0.012787037,Shot_for,RPI,RPI
1402,1,3,0.012829514,Giveaway,RPI,RPI
3272,1,3,0.012852546,Opponent_breakout,RPI,
522,1,3,0.01286088,OppoPoss,Colgate,
3842,1,3,0.012887731,Opponent_forecheck,Colgate,
3542,1,3,0.012905208,Opponent_entry,Colgate,
1702,1,3,0.012951505,Breakout,Colgate,
812,1,3,0.01295706,RPIPoss,RPI,
2182,1,3,0.01297662,Entry,RPI,
3092,1,3,0.012989699,Offensive_zone,RPI,
902,1,3,0.013027083,Shot_for,RPI,RPI
3282,1,3,0.013080208,Opponent_breakout,RPI,
532,1,3,0.013095949,OppoPoss,Colgate,
3852,1,3,0.013113773,Opponent_forecheck,Colgate,
3552,1,3,0.013115162,Opponent_entry,Colgate,
1712,1,3,0.013208218,Breakout,Colgate,
912,1,3,0.013221644,RPIPoss,RPI,
2852,1,3,0.013241319,NZ_forecheck,RPI,
542,1,3,0.013264815,OppoPoss,Colgate,
3862,1,3,0.013358565,Opponent_forecheck,Colgate,
3562,1,3,0.01337419,Opponent_entry,Colgate,
2432,1,3,0.013668519,Faceoff,Colgate,
3103,1,3,0.013686111,Offensive_zone,Colgate,
1012,1,3,0.013716898,RPIPoss,RPI,
913,1,3,0.013745023,Shot_for,RPI,RPI
2442,1,3,0.014078241,Faceoff,RPI,
552,1,3,0.014157755,OppoPoss,Colgate,
3292,1,3,0.014167708,Opponent_breakout,Colgate,
3572,1,3,0.014193634,Opponent_entry,Colgate,
2862,1,3,0.014283565,NZ_forecheck,Colgate,
3872,1,3,0.014368287,Opponent_forecheck,Colgate,
2752,1,3,0.014375463,Goalie_touch,Colgate,
3582,1,3,0.014377546,Opponent_entry,Colgate,
1113,1,3,0.01442338,RPIPoss,RPI,
1412,1,3,0.014462153,Giveaway,RPI,RPI
1722,1,3,0.014504745,Breakout,RPI,
2872,1,3,0.014528472,NZ_forecheck,RPI,
3882,1,3,0.014551389,Opponent_forecheck,RPI,
3592,1,3,0.014552778,Opponent_entry,RPI,
562,1,3,0.014572569,OppoPoss,Colgate,
2762,1,3,0.014578125,Goalie_touch,Colgate,
1422,1,3,0.014621065,Giveaway,Colgate,RPI
1212,1,3,0.014635185,RPIPoss,RPI,
1982,1,3,0.014653125,Defensive_zone,RPI,
572,1,3,0.014678704,OppoPoss,Colgate,
1192,1,3,0.014682292,Shot_against,Colgate,Colgate
1732,1,3,0.014737847,Breakout,Colgate,
1312,1,3,0.014738079,RPIPoss,RPI,
1432,1,3,0.014757639,Giveaway,RPI,RPI
2882,1,3,0.014769329,NZ_forecheck,RPI,
3892,1,3,0.014804167,Opponent_forecheck,RPI,
3602,1,3,0.014805324,Opponent_entry,RPI,
582,1,3,0.014806597,OppoPoss,Colgate,
2452,1,3,0.015155556,Faceoff,Colgate,
592,1,3,0.015218981,OppoPoss,Colgate,
1552,1,3,0.015220023,Takeaway,Colgate,Colgate
3302,1,3,0.01523588,Opponent_breakout,Colgate,
3612,1,3,0.015269097,Opponent_entry,Colgate,
3902,1,3,0.015327315,Opponent_forecheck,Colgate,
1742,1,3,0.015348958,Breakout,Colgate,
2192,1,3,0.015375231,Entry,Colgate,
1413,1,3,0.015381134,RPIPoss,RPI,
2892,1,3,0.015408449,NZ_forecheck,RPI,
602,1,3,0.015429398,OppoPoss,Colgate,
3912,1,3,0.015467708,Opponent_forecheck,Colgate,
2772,1,3,0.015480093,Goalie_touch,Colgate,
3622,1,3,0.015486921,Opponent_entry,Colgate,
1992,1,3,0.015559375,Defensive_zone,Colgate,
1202,1,3,0.015586458,Shot_against,Colgate,Colgate
1213,1,3,0.015606366,Shot_against,Colgate,Colgate
1752,1,3,0.015743171,Breakout,Colgate,
1562,1,3,0.015755903,Takeaway,Colgate,Colgate
2902,1,3,0.015768287,NZ_forecheck,Colgate,
3632,1,3,0.015826736,Opponent_entry,Colgate,
1762,1,3,0.015896759,Breakout,Colgate,
1572,1,3,0.015906944,Takeaway,Colgate,Colgate
2202,1,3,0.015919907,Entry,Colgate,
1512,1,3,0.015928819,RPIPoss,RPI,
3112,1,3,0.015930324,Offensive_zone,RPI,
922,1,3,0.015979051,Shot_for,RPI,RPI
2462,1,3,0.01689919,Faceoff,RPI,
3312,1,3,0.016948148,Opponent_breakout,RPI,
613,1,3,0.016958333,OppoPoss,Colgate,
3042,1,3,0.016971875,NZ_offense,Colgate,
1442,1,3,0.016980787,Giveaway,Colgate,RPI
2912,1,3,0.01699213,NZ_forecheck,Colgate,
3922,1,3,0.016995139,Opponent_forecheck,Colgate,
3642,1,3,0.016996181,Opponent_entry,Colgate,
1452,1,3,0.017083681,Giveaway,Colgate,RPI
2002,1,3,0.017109144,Defensive_zone,Colgate,
1222,1,3,0.01714838,Shot_against,Colgate,Colgate
1772,1,3,0.017170833,Breakout,Colgate,
1612,1,3,0.017187963,RPIPoss,RPI,
2212,1,3,0.017201042,Entry,RPI,
622,1,3,0.017248264,OppoPoss,Colgate,
2472,1,3,0.017551968,Faceoff,Colgate,
2922,1,3,0.01756331,NZ_forecheck,Colgate,
632,1,3,0.017609028,OppoPoss,Colgate,
3652,1,3,0.017644676,Opponent_entry,Colgate,
2012,1,3,0.017665046,Defensive_zone,Colgate,
1232,1,3,0.017691088,Shot_against,Colgate,Colgate
1242,1,3,0.017703472,Shot_against,Colgate,Colgate
1252,1,3,0.017735995,Shot_against,Colgate,Colgate
1262,1,3,0.017795023,Shot_against,Colgate,Colgate
1782,1,3,0.017945602,Breakout,Colgate,
1713,1,3,0.017985764,RPIPoss,RPI,
2932,1,3,0.017988194,NZ_forecheck,RPI,
3052,1,3,0.018020833,NZ_offense,RPI,
642,1,3,0.018036806,OppoPoss,Colgate,
1812,1,3,0.018057407,RPIPoss,RPI,
2222,1,3,0.01806794,Entry,RPI,
3122,1,3,0.01809537,Offensive_zone,RPI,
652,1,3,0.018196296,OppoPoss,Colgate,
3322,1,3,0.018209375,Opponent_breakout,Colgate,
3932,1,3,0.018224306,Opponent_forecheck,Colgate,
3662,1,3,0.018231829,Opponent_entry,Colgate,
2782,1,3,0.018254861,Goalie_touch,Colgate,
2482,1,3,0.018545023,Faceoff,Colgate,
3132,1,3,0.018564815,Offensive_zone,Colgate,
1912,1,3,0.018587384,RPIPoss,RPI,
662,1,3,0.018706019,OppoPoss,Colgate,
3332,1,3,0.018742593,Opponent_breakout,Colgate,
3941,1,3,0.018775,Opponent_forecheck,Colgate,
2792,1,3,0.018787153,Goalie_touch,Colgate,
3672,1,3,0.01878912,Opponent_entry,Colgate,
2022,1,3,0.018854745,Defensive_zone,Colgate,
2013,1,3,0.018939815,RPIPoss,RPI,
1462,1,3,0.019077315,Giveaway,RPI,RPI
1272,1,3,0.019112731,Shot_against,RPI,Colgate
672,1,3,0.019125694,OppoPoss,Colgate,
2492,1,3,0.019502199,Faceoff,Colgate,
2032,1,3,0.019514468,Defensive_zone,Colgate,
682,1,3,0.019541319,OppoPoss,Colgate,
404,1,3,0.019772917,Penalty,Colgate,
407,1,3,0.02106875,Power_play,Colgate,
2502,1,3,0.021079745,Faceoff,Colgate,
3142,1,3,0.021104861,Offensive_zone,Colgate,
2112,1,3,0.021133912,RPIPoss,RPI,
932,1,3,0.021155093,Shot_for,RPI,RPI
942,1,3,0.021232639,Shot_for,RPI,RPI
1582,1,3,0.021250463,Takeaway,RPI,Colgate
952,1,3,0.021441319,Shot_for,RPI,RPI
2512,1,3,0.021949537,Faceoff,RPI,
2942,1,3,0.021968287,NZ_forecheck,RPI,
3682,1,3,0.022029745,Opponent_entry,RPI,
2042,1,3,0.022087963,Defensive_zone,RPI,
1472,1,3,0.022193403,Giveaway,RPI,RPI
692,1,3,0.022223843,OppoPoss,Colgate,
1282,1,3,0.022253704,Shot_against,Colgate,Colgate
1482,1,3,0.022269097,Giveaway,Colgate,RPI
1292,1,3,0.022343519,Shot_against,Colgate,Colgate
1302,1,3,0.02240081,Shot_against,Colgate,Colgate
1313,1,3,0.022416551,Shot_against,Colgate,Colgate
1322,1,3,0.022439931,Shot_against,Colgate,Colgate
2522,1,3,0.022815856,Faceoff,Colgate,
1792,1,3,0.022852778,Breakout,Colgate,
2213,1,3,0.022862384,RPIPoss,RPI,
2632,1,3,0.022885069,Forecheck,RPI,
2232,1,3,0.022886921,Entry,RPI,
3152,1,3,0.02295625,Offensive_zone,RPI,
1592,1,3,0.022964005,Takeaway,RPI,Colgate
962,1,3,0.022993634,Shot_for,RPI,RPI
2532,1,3,0.023297801,Faceoff,RPI,
1602,1,3,0.023350694,Takeaway,RPI,Colgate
2312,1,3,0.023384954,RPIPoss,RPI,
972,1,3,0.023385069,Shot_for,RPI,RPI
702,1,3,0.023510185,OppoPoss,Colgate,
2542,1,3,0.023762384,Faceoff,Colgate,
3162,1,3,0.023779514,Offensive_zone,Colgate,
982,1,3,0.023814699,Shot_for,Colgate,RPI
2413,1,3,0.023878588,RPIPoss,RPI,
992,1,3,0.023896412,Shot_for,RPI,RPI
3062,1,3,0.023900579,NZ_offense,RPI,
2642,1,3,0.023923843,Forecheck,RPI,
2242,1,3,0.023925579,Entry,RPI,
713,1,3,0.023994907,OppoPoss,Colgate,
3342,1,3,0.024032755,Opponent_breakout,Colgate,
2252,1,3,0.024074306,Entry,Colgate,
2552,1,3,0.024385648,Faceoff,Colgate,
3352,1,3,0.02441088,Opponent_breakout,Colgate,
3951,1,3,0.024456481,Opponent_forecheck,Colgate,
2513,1,3,0.024469444,RPIPoss,RPI,
1802,1,3,0.024496991,Breakout,RPI,
2262,1,3,0.024528704,Entry,RPI,
3172,1,3,0.024541782,Offensive_zone,RPI,
1002,1,3,0.024566088,Shot_for,RPI,RPI
1013,1,3,0.02469919,Shot_for,RPI,RPI
3362,1,3,0.024716319,Opponent_breakout,RPI,
3961,1,3,0.024747685,Opponent_forecheck,RPI,
2802,1,3,0.024749421,Goalie_touch,RPI,
3692,1,3,0.024751273,Opponent_entry,RPI,
722,1,3,0.024759954,OppoPoss,Colgate,
1813,1,3,0.02483831,Breakout,Colgate,
2952,1,3,0.024850926,NZ_forecheck,Colgate,
2613,1,3,0.024852546,RPIPoss,RPI,
2652,1,3,0.024876273,Forecheck,RPI,
732,1,3,0.024889468,OppoPoss,Colgate,
3372,1,3,0.024943287,Opponent_breakout,Colgate,
3702,1,3,0.024982639,Opponent_entry,Colgate,
2052,1,3,0.024995139,Defensive_zone,Colgate,
2812,1,3,0.025027894,Goalie_touch,Colgate,
1332,1,3,0.02502963,Shot_against,Colgate,Colgate
1822,1,3,0.025072222,Breakout,Colgate,
2712,1,3,0.025092477,RPIPoss,RPI,
2272,1,3,0.025108912,Entry,RPI,
1492,1,3,0.025128356,Giveaway,RPI,RPI
2662,1,3,0.025168171,Forecheck,RPI,
3382,1,3,0.025186458,Opponent_breakout,RPI,
742,1,3,0.025210648,OppoPoss,Colgate,
1613,1,3,0.025376505,Takeaway,Colgate,Colgate
2282,1,3,0.025396759,Entry,Colgate,
2813,1,3,0.025422222,RPIPoss,RPI,
2562,1,3,0.025699074,Faceoff,RPI,
2672,1,3,0.025722917,Forecheck,RPI,
2292,1,3,0.025724421,Entry,RPI,
2913,1,3,0.025753588,RPIPoss,RPI,
3182,1,3,0.025767245,Offensive_zone,RPI,
1022,1,3,0.025798611,Shot_for,RPI,RPI
752,1,3,0.025927662,OppoPoss,Colgate,
3392,1,3,0.025973611,Opponent_breakout,Colgate,
