Time,Event,Poss
0.002318981,Opponent_forecheck,
0.003336458,Opponent_forecheck,
0.012237616,Opponent_forecheck,
0.012887731,Opponent_forecheck,
0.013113773,Opponent_forecheck,
0.013358565,Opponent_forecheck,
0.014368287,Opponent_forecheck,
0.014551389,Opponent_forecheck,
0.014804167,Opponent_forecheck,
0.015327315,Opponent_forecheck,
0.015467708,Opponent_forecheck,
0.016995139,Opponent_forecheck,
0.018224306,Opponent_forecheck,
0.018775,Opponent_forecheck,
0.024456481,Opponent_forecheck,
0.024747685,Opponent_forecheck,
0.026002315,Opponent_forecheck,
0.027551389,Opponent_forecheck,
0.028498032,Opponent_forecheck,
0.028997222,Opponent_forecheck,
0.02940162,Opponent_forecheck,
0.02958669,Opponent_forecheck,
0.030501968,Opponent_forecheck,
0.019772917,Penalty,
0.029109028,Penalty_kill,
0.031204977,Penalty_kill,
0.02106875,Power_play,
