Time,Event,Poss
0.01472662,Entry,
0.015050926,Entry,
0.016171875,Entry,
0.016555556,Entry,
0.01771331,Entry,
0.018197569,Entry,
0.018906134,Entry,
0.01908588,Entry,
0.01921412,Entry,
0.019423032,Entry,
0.000580208,Faceoff,
0.001103241,Faceoff,
0.002766435,Faceoff,
0.004305903,Faceoff,
0.004656944,Faceoff,
0.007051157,Faceoff,
0.007906481,Faceoff,
0.009885185,Faceoff,
0.010560995,Faceoff,
0.013361458,Faceoff,
0.014573611,Faceoff,
0.015952894,Faceoff,
0.017105903,Faceoff,
0.01745706,Faceoff,
0.018789815,Faceoff,
0.02047581,Faceoff,
0.02126412,Faceoff,
0.000630208,Forecheck,
0.001614583,Forecheck,
0.002296875,Forecheck,
0.00281713,Forecheck,
0.002885417,Forecheck,
0.00301412,Forecheck,
0.003325231,Forecheck,
0.004806019,Forecheck,
0.006025116,Forecheck,
0.008004051,Forecheck,
0.008461574,Forecheck,
0.008721991,Forecheck,
0.009990394,Forecheck,
0.010290972,Forecheck,
0.011855208,Forecheck,
0.014053241,Forecheck,
0.014724537,Forecheck,
0.015039005,Forecheck,
0.016553009,Forecheck,
0.018904514,Forecheck,
0.01907662,Forecheck,
0.019402546,Forecheck,
0.009352431,Goalie_touch,
0.011958333,Goalie_touch,
0.016487384,Goalie_touch,
0.001383102,NZ_forecheck,
0.001830903,NZ_forecheck,
0.002448032,NZ_forecheck,
0.006057986,NZ_forecheck,
0.009308681,NZ_forecheck,
0.009435301,NZ_forecheck,
0.010767708,NZ_forecheck,
0.011876968,NZ_forecheck,
0.012215046,NZ_forecheck,
0.013430903,NZ_forecheck,
0.016579514,NZ_forecheck,
0.016695602,NZ_forecheck,
0.017119792,NZ_forecheck,
0.019775231,NZ_forecheck,
0.01992419,NZ_forecheck,
0.000614352,NZ_offense,
0.001807292,NZ_offense,
0.002791204,NZ_offense,
0.002850579,NZ_offense,
0.003224421,NZ_offense,
0.003591782,NZ_offense,
0.003774653,NZ_offense,
0.004715162,NZ_offense,
0.005166667,NZ_offense,
0.011275926,NZ_offense,
0.018153356,NZ_offense,
0.019034375,NZ_offense,
0.019194213,NZ_offense,
0.019704514,NZ_offense,
0.000663657,Offensive_zone,
0.002084722,Offensive_zone,
0.002918634,Offensive_zone,
0.003085069,Offensive_zone,
0.003337153,Offensive_zone,
0.003639583,Offensive_zone,
0.00381169,Offensive_zone,
0.004321644,Offensive_zone,
0.004688079,Offensive_zone,
0.005278704,Offensive_zone,
0.007066782,Offensive_zone,
0.010039931,Offensive_zone,
0.011227199,Offensive_zone,
0.01133287,Offensive_zone,
0.011586921,Offensive_zone,
0.012037037,Offensive_zone,
0.013672801,Offensive_zone,
0.016183218,Offensive_zone,
0.017734954,Offensive_zone,
0.018211343,Offensive_zone,
0.019226389,Offensive_zone,
0.019481829,Offensive_zone,
0.020512847,Offensive_zone,
0.00070625,Opponent_breakout,
0.001771644,Opponent_breakout,
0.001867824,Opponent_breakout,
0.002249074,Opponent_breakout,
0.003201273,Opponent_breakout,
0.003558449,Opponent_breakout,
0.003743981,Opponent_breakout,
0.004703588,Opponent_breakout,
0.005002546,Opponent_breakout,
0.005870486,Opponent_breakout,
0.007247222,Opponent_breakout,
0.010145486,Opponent_breakout,
0.01146169,Opponent_breakout,
0.011692593,Opponent_breakout,
0.013785417,Opponent_breakout,
0.014159375,Opponent_breakout,
0.014843634,Opponent_breakout,
0.0150875,Opponent_breakout,
0.015990394,Opponent_breakout,
0.016437731,Opponent_breakout,
0.018118866,Opponent_breakout,
0.018247338,Opponent_breakout,
0.018973611,Opponent_breakout,
0.019145602,Opponent_breakout,
0.019277546,Opponent_breakout,
0.019668981,Opponent_breakout,
0.020037963,Opponent_breakout,
0.020654282,Opponent_breakout,
0.000730208,Opponent_entry,
0.001452546,Opponent_entry,
0.002031481,Opponent_entry,
0.005027894,Opponent_entry,
0.005883333,Opponent_entry,
0.006081134,Opponent_entry,
0.007262616,Opponent_entry,
0.008130671,Opponent_entry,
0.00853669,Opponent_entry,
0.008883565,Opponent_entry,
0.009354861,Opponent_entry,
0.00946088,Opponent_entry,
0.010174884,Opponent_entry,
0.010972338,Opponent_entry,
0.011487847,Opponent_entry,
0.011695949,Opponent_entry,
0.011969097,Opponent_entry,
0.012282523,Opponent_entry,
0.013522569,Opponent_entry,
0.013963194,Opponent_entry,
0.014170255,Opponent_entry,
0.014878472,Opponent_entry,
0.015099421,Opponent_entry,
0.016020602,Opponent_entry,
0.016496181,Opponent_entry,
0.016612616,Opponent_entry,
0.016788194,Opponent_entry,
0.017145949,Opponent_entry,
0.018315856,Opponent_entry,
0.019016898,Opponent_entry,
0.01917963,Opponent_entry,
0.01981794,Opponent_entry,
0.020179514,Opponent_entry,
0.020672454,Opponent_entry,
0.001450579,Opponent_forecheck,
0.002029745,Opponent_forecheck,
0.005025231,Opponent_forecheck,
0.006122917,Opponent_forecheck,
0.009334144,Opponent_forecheck,
0.010168634,Opponent_forecheck,
0.010965972,Opponent_forecheck,
0.011948958,Opponent_forecheck,
0.012280671,Opponent_forecheck,
0.013520833,Opponent_forecheck,
0.013961227,Opponent_forecheck,
0.014876736,Opponent_forecheck,
0.016019097,Opponent_forecheck,
0.016464931,Opponent_forecheck,
0.019807986,Opponent_forecheck,
0.02017581,Opponent_forecheck,
0.007482986,Penalty,
0.007895255,Penalty_kill,
0.00794294,Zone_clear,
0.008397917,Zone_clear,
0.009010995,Zone_clear,
0.009265972,Zone_clear,
