Time,Event,Poss
0.009528819,Opponent_forecheck,
0.010177315,Opponent_forecheck,
0.010363426,Opponent_forecheck,
0.010525926,Opponent_forecheck,
0.012432755,Opponent_forecheck,
0.013498032,Opponent_forecheck,
0.014020833,Opponent_forecheck,
0.017291782,Opponent_forecheck,
0.01758588,Opponent_forecheck,
0.017826273,Opponent_forecheck,
0.018753472,Opponent_forecheck,
0.019241898,Opponent_forecheck,
0.019911227,Opponent_forecheck,
0.022860069,Opponent_forecheck,
0.023022801,Opponent_forecheck,
0.002430556,Penalty,
0.005074653,Penalty,
0.00508125,Penalty,
0.020095486,Penalty,
0.023625694,Penalty,
0.024331944,Penalty_kill,
0.000524421,Power_play,
0.002929861,Power_play,
0.006163426,Power_play,
0.021186921,Power_play,
0.024375694,Zone_clear,
0.024692708,Zone_clear,
0.025317014,Zone_clear,
0.025859375,Zone_clear,
