Time,Event,Poss
0.021273495,Opponent_breakout,
0.021782523,Opponent_breakout,
0.02279213,Opponent_breakout,
0.023025694,Opponent_breakout,
0.023497801,Opponent_breakout,
0.001008218,Opponent_entry,
0.001915972,Opponent_entry,
0.002169676,Opponent_entry,
0.002257407,Opponent_entry,
0.002596528,Opponent_entry,
0.004796875,Opponent_entry,
0.005615509,Opponent_entry,
0.006174074,Opponent_entry,
0.006453356,Opponent_entry,
0.006716319,Opponent_entry,
0.006833681,Opponent_entry,
0.008686227,Opponent_entry,
0.009392361,Opponent_entry,
0.00992037,Opponent_entry,
0.010099074,Opponent_entry,
0.010336921,Opponent_entry,
0.010683102,Opponent_entry,
0.011497454,Opponent_entry,
0.011690394,Opponent_entry,
0.013835417,Opponent_entry,
0.014363773,Opponent_entry,
0.014712616,Opponent_entry,
0.015325694,Opponent_entry,
0.016094213,Opponent_entry,
0.016694329,Opponent_entry,
0.016949306,Opponent_entry,
0.01901875,Opponent_entry,
0.020479745,Opponent_entry,
0.021301042,Opponent_entry,
0.021809144,Opponent_entry,
0.02282581,Opponent_entry,
0.023056829,Opponent_entry,
0.023196065,Opponent_entry,
0.023511806,Opponent_entry,
0.000990625,Opponent_forecheck,
0.002168056,Opponent_forecheck,
0.002251157,Opponent_forecheck,
0.00259456,Opponent_forecheck,
0.003252662,Opponent_forecheck,
0.004794907,Opponent_forecheck,
0.005608681,Opponent_forecheck,
0.006171644,Opponent_forecheck,
0.006714468,Opponent_forecheck,
0.008684375,Opponent_forecheck,
0.010328704,Opponent_forecheck,
0.010676273,Opponent_forecheck,
0.011297454,Opponent_forecheck,
0.011496181,Opponent_forecheck,
0.014357523,Opponent_forecheck,
0.01901713,Opponent_forecheck,
0.021806597,Opponent_forecheck,
0.002696875,Penalty,
0.011956944,Penalty,
0.015280671,Penalty,
0.013002546,Penalty_kill,
0.015374074,Penalty_kill,
0.015862731,Penalty_kill,
0.003047338,Power_play,
0.013473611,Zone_clear,
0.014123032,Zone_clear,
0.015926505,Zone_clear,
0.016541667,Zone_clear,
0.016738889,Zone_clear,
0.016752431,Zone_clear,
0.017430903,Zone_clear,
0.017535532,Zone_clear,
