"Game","Period","Time","Event","Poss","EventPoss","PossID","EventSeq"
3,1,0.003464583,"Entry","RPI","",10,5
3,1,0.003497222,"Offensive_zone","RPI","",10,6
3,1,0.00349861,"","Harvard","",11,1
3,1,0.003523958,"Takeaway","Harvard","Harvard",11,2
3,1,0.0035463,"","RPI","",11,1
3,1,0.00364479,"Shot_for","RPI","RPI",11,2
3,1,0.003940278,"Faceoff","RPI","",11,3
3,1,0.00396956,"","RPI","",11,4
3,1,0.003970255,"Offensive_zone","RPI","",11,5
3,1,0.00402789,"Shot_for","RPI","RPI",11,6
3,1,0.00403935,"","Harvard","",12,1
3,1,0.00404514,"","RPI","",12,1
3,1,0.00413333,"","Harvard","",13,1
3,1,0.00415903,"","RPI","",13,1
3,1,0.00415394,"Shot_for","RPI","RPI",13,2
3,1,0.00428819,"Shot_for","RPI","RPI",13,3
3,1,0.00430301,"Shot_for","RPI","RPI",13,4
3,1,0.00430532,"Shot_for","RPI","RPI",13,5
3,1,0.004745833,"Faceoff","RPI","",13,6
3,1,0.00476134,"","Harvard","",14,1
3,1,0.004761806,"NZ_forecheck","Harvard","",14,2
3,1,0.004794907,"Opponent_forecheck","Harvard","",14,3
3,1,0.004796875,"Opponent_entry","Harvard","",14,4
3,1,0.00483762,"","RPI","",14,1
3,1,0.00492419,"Breakout","RPI","",14,2
3,1,0.004933912,"Forecheck","RPI","",14,3
3,1,0.004936458,"Entry","RPI","",14,4
3,1,0.005396528,"Faceoff","RPI","",14,5
3,1,0.00543032,"","RPI","",14,6
3,1,0.005444792,"Breakout","RPI","",14,7
3,1,0.005465278,"Forecheck","RPI","",14,8
3,1,0.005468866,"Entry","RPI","",14,9
3,1,0.00551042,"","Harvard","",15,1
3,1,0.005602431,"Opponent_breakout","Harvard","",15,2
3,1,0.005608681,"Opponent_forecheck","Harvard","",15,3
3,1,0.005615509,"Opponent_entry","Harvard","",15,4
3,1,0.005915972,"Faceoff","Harvard","",15,5
3,1,0.0059375,"","Harvard","",15,6
3,1,0.00600706,"Opponent_breakout","Harvard","",15,7
3,1,0.00602361,"","RPI","",15,1
3,1,0.006035069,"NZ_offense","RPI","",15,2
3,1,0.00604294,"Forecheck","RPI","",15,3
3,1,0.006045833,"Entry","RPI","",15,4
3,1,0.00608785,"","Harvard","",16,1
3,1,0.006148264,"Opponent_breakout","Harvard","",16,2
3,1,0.006171644,"Opponent_forecheck","Harvard","",16,3
3,1,0.006174074,"Opponent_entry","Harvard","",16,4
3,1,0.00621505,"","RPI","",16,1
3,1,0.00626331,"","Harvard","",17,1
3,1,0.006284838,"Defensive_zone","Harvard","",17,2
3,1,0.00628692,"","RPI","",17,1
3,1,0.006314699,"Breakout","RPI","",17,2
3,1,0.00633171,"","Harvard","",18,1
3,1,0.006336806,"Takeaway","Harvard","Harvard",18,2
3,1,0.00634549,"","RPI","",18,1
3,1,0.006358681,"Entry","RPI","",18,2
3,1,0.006378819,"Offensive_zone","RPI","",18,3
3,1,0.00639792,"Shot_for","RPI","RPI",18,4
3,1,0.00640556,"","Harvard","",19,1
3,1,0.006416667,"Opponent_breakout","Harvard","",19,2
3,1,0.006453356,"Opponent_entry","Harvard","",19,3
3,1,0.006481829,"Defensive_zone","Harvard","",19,4
3,1,0.00665567,"","RPI","",19,1
3,1,0.006666898,"Breakout","RPI","",19,2
3,1,0.00667998,"","Harvard","",20,1
3,1,0.00668206,"NZ_forecheck","Harvard","",20,2
3,1,0.006714468,"Opponent_forecheck","Harvard","",20,3
3,1,0.006716319,"Opponent_entry","Harvard","",20,4
3,1,0.00675035,"","RPI","",20,1
3,1,0.006772222,"Breakout","RPI","",20,2
3,1,0.006788773,"Entry","RPI","",20,3
3,1,0.006799884,"NZ_forecheck","RPI","",20,4
3,1,0.0068059,"","Harvard","",21,1
3,1,0.006833681,"Opponent_entry","Harvard","",21,2
3,1,0.006846065,"Defensive_zone","Harvard","",21,3
3,1,0.006969213,"Goalie_touch","Harvard","",21,4
3,1,0.00697303,"Shot_against","Harvard","Harvard",21,5
3,1,0.0069816,"","RPI","",21,1
3,1,0.00714525,"","Harvard","",22,1
3,1,0.00699942,"Shot_against","Harvard","Harvard",22,2
3,1,0.00718403,"Shot_against","Harvard","Harvard",22,3
3,1,0.007458449,"Faceoff","Harvard","",22,4
3,1,0.00750428,"","RPI","",22,1
3,1,0.007538542,"Breakout","RPI","",22,2
3,1,0.007585995,"Forecheck","RPI","",22,3
3,1,0.007593056,"Entry","RPI","",22,4
3,1,0.007618866,"Offensive_zone","RPI","",22,5
3,1,0.00767315,"Shot_for","RPI","RPI",22,6
3,1,0.00773854,"Shot_for","RPI","RPI",22,7
3,1,0.008611458,"Faceoff","RPI","",22,8
3,1,0.00862697,"","Harvard","",23,1
3,1,0.008669097,"Opponent_breakout","Harvard","",23,2
3,1,0.008684375,"Opponent_forecheck","Harvard","",23,3
3,1,0.008686227,"Opponent_entry","Harvard","",23,4
3,1,0.00870914,"","RPI","",23,1
3,1,0.008720139,"Goalie_touch","RPI","",23,2
3,1,0.008768287,"Breakout","RPI","",23,3
3,1,0.008790162,"Entry","RPI","",23,4
3,1,0.008799653,"Offensive_zone","RPI","",23,5
3,1,0.00883657,"Shot_for","RPI","RPI",23,6
3,1,0.009202778,"Faceoff","RPI","",23,7
3,1,0.009219213,"Offensive_zone","RPI","",23,8
3,1,0.00922431,"","RPI","",23,9
3,1,0.00935567,"","Harvard","",24,1
3,1,0.00935625,"Opponent_breakout","Harvard","",24,2
3,1,0.009392361,"Opponent_entry","Harvard","",24,3
3,1,0.009628935,"Faceoff","Harvard","",24,4
3,1,0.009642593,"NZ_offense","Harvard","",24,5
3,1,0.00965324,"","RPI","",24,1
3,1,0.009679745,"Forecheck","RPI","",24,2
3,1,0.009687847,"Entry","RPI","",24,3
3,1,0.00972396,"","Harvard","",25,1
3,1,0.009762269,"Takeaway","Harvard","Harvard",25,2
3,1,0.009773148,"Offensive_zone","Harvard","",25,3
3,1,0.00978194,"","RPI","",25,1
3,1,0.00987188,"","Harvard","",26,1
3,1,0.00988912,"Opponent_breakout","Harvard","",26,2
3,1,0.00992037,"Opponent_entry","Harvard","",26,3
3,1,0.009933218,"Defensive_zone","Harvard","",26,4
3,1,0.010015856,"Takeaway","Harvard","Harvard",26,5
3,1,0.0100272,"","RPI","",26,1
3,1,0.010028819,"Breakout","RPI","",26,2
3,1,0.01006991,"","Harvard","",27,1
3,1,0.0100816,"","RPI","",27,1
3,1,0.010071991,"Giveaway","RPI","RPI",27,2
3,1,0.010085532,"NZ_forecheck","RPI","",27,3
3,1,0.01009479,"","Harvard","",28,1
3,1,0.010099074,"Opponent_entry","Harvard","",28,2
3,1,0.010116898,"Defensive_zone","Harvard","",28,3
3,1,0.01019965,"","RPI","",28,1
3,1,0.010212269,"Breakout","RPI","",28,2
3,1,0.010233449,"NZ_forecheck","RPI","",28,3
3,1,0.01024421,"","Harvard","",29,1
3,1,0.010328704,"Opponent_forecheck","Harvard","",29,2
3,1,0.010336921,"Opponent_entry","Harvard","",29,3
3,1,0.010393981,"Goalie_touch","Harvard","",29,4
3,1,0.01039595,"","RPI","",29,1
3,1,0.010406713,"Breakout","RPI","",29,2
3,1,0.01041597,"","Harvard","",30,1
3,1,0.010457292,"NZ_forecheck","Harvard","",30,2
3,1,0.010503241,"Forecheck","Harvard","",30,3
3,1,0.010558449,"Takeaway","Harvard","Harvard",30,4
3,1,0.010651852,"Opponent_breakout","Harvard","",30,5
3,1,0.010676273,"Opponent_forecheck","Harvard","",30,6
3,1,0.010683102,"Opponent_entry","Harvard","",30,7
3,1,0.010699884,"Goalie_touch","Harvard","",30,8
3,1,0.01071817,"","RPI","",30,1
3,1,0.010745023,"Breakout","RPI","",30,2
3,1,0.010780093,"Forecheck","RPI","",30,3
3,1,0.010788194,"Entry","RPI","",30,4
3,1,0.0108375,"","Harvard","",31,1
3,1,0.010860648,"Takeaway","Harvard","Harvard",31,2
3,1,0.010881366,"Offensive_zone","Harvard","",31,3
3,1,0.0108912,"","RPI","",31,1
3,1,0.010937963,"Giveaway","RPI","RPI",31,2
3,1,0.0109485,"","Harvard","",32,1
3,1,0.010984838,"Opponent_breakout","Harvard","",32,2
3,1,0.01099618,"","RPI","",32,1
3,1,0.011007523,"NZ_offense","RPI","",32,2
3,1,0.011091898,"Entry","RPI","",32,3
3,1,0.011102199,"Offensive_zone","RPI","",32,4
3,1,0.01115718,"","Harvard","",33,1
3,1,0.011170139,"Takeaway","Harvard","Harvard",33,2
3,1,0.01117986,"","RPI","",33,1
3,1,0.011220486,"Opponent_breakout","RPI","",33,2
3,1,0.01122731,"","Harvard","",34,1
3,1,0.011240741,"Takeaway","Harvard","Harvard",34,2
3,1,0.0112515,"","RPI","",34,1
3,1,0.011252778,"Entry","RPI","",34,2
3,1,0.01126389,"","Harvard","",35,1
3,1,0.011265741,"NZ_forecheck","Harvard","",35,2
3,1,0.011277662,"Takeaway","Harvard","Harvard",35,3
3,1,0.011297454,"Opponent_forecheck","Harvard","",35,4
3,1,0.01135613,"","RPI","",35,1
3,1,0.011371528,"Breakout","RPI","",35,2
3,1,0.011407407,"Forecheck","RPI","",35,3
3,1,0.011415162,"Entry","RPI","",35,4
3,1,0.01141678,"","Harvard","",36,1
3,1,0.011451389,"NZ_forecheck","Harvard","",36,2
3,1,0.011496181,"Opponent_forecheck","Harvard","",36,3
3,1,0.011497454,"Opponent_entry","Harvard","",36,4
3,1,0.01150984,"","RPI","",36,1
3,1,0.01156875,"Breakout","RPI","",36,2
3,1,0.011576273,"NZ_forecheck","RPI","",36,3
3,1,0.01157824,"","Harvard","",37,1
3,1,0.011690394,"Opponent_entry","Harvard","",37,2
3,1,0.01171736,"","RPI","",37,1
3,1,0.011754167,"Defensive_zone","RPI","",37,2
3,1,0.01175833,"","Harvard","",38,1
3,1,0.011956944,"Penalty","Harvard","",38,2
3,1,0.013002546,"Penalty_kill","Harvard","",38,3
3,1,0.013013773,"Faceoff","Harvard","",38,4
3,1,0.013026389,"Defensive_zone","Harvard","",38,5
3,1,0.01304861,"","Harvard","",38,6
3,1,0.01322176,"","RPI","",38,1
3,1,0.01323287,"","Harvard","",39,1
3,1,0.01322593,"Shot_against","Harvard","Harvard",39,2
3,1,0.01344537,"Shot_against","Harvard","Harvard",39,3
3,1,0.01346458,"Shot_against","Harvard","Harvard",39,4
3,1,0.013473611,"Zone_clear","Harvard","",39,5
3,1,0.013777662,"NZ_forecheck","Harvard","",39,6
3,1,0.013835417,"Opponent_entry","Harvard","",39,7
3,1,0.013890509,"Defensive_zone","Harvard","",39,8
3,1,0.01399907,"Shot_against","Harvard","Harvard",39,9
3,1,0.01410093,"","RPI","",39,1
3,1,0.014123032,"Zone_clear","RPI","",39,2
3,1,0.014148032,"Breakout","RPI","",39,3
3,1,0.01418183,"","Harvard","",40,1
3,1,0.014219329,"Forecheck","Harvard","",40,2
3,1,0.014357523,"Opponent_forecheck","Harvard","",40,3
3,1,0.014363773,"Opponent_entry","Harvard","",40,4
3,1,0.01440903,"","RPI","",40,1
3,1,0.014426505,"Defensive_zone","RPI","",40,2
3,1,0.014448843,"Breakout","RPI","",40,3
3,1,0.01447859,"","Harvard","",41,1
3,1,0.014527083,"Entry","Harvard","",41,2
3,1,0.01457118,"","RPI","",41,1
3,1,0.014549653,"Giveaway","RPI","RPI",41,2
3,1,0.01458484,"","Harvard","",42,1
3,1,0.014589468,"Takeaway","Harvard","Harvard",42,2
3,1,0.01459884,"","RPI","",42,1
3,1,0.0146522,"","Harvard","",43,1
3,1,0.014654861,"NZ_offense","Harvard","",43,2
3,1,0.014654977,"Entry","Harvard","",43,3
3,1,0.014678935,"NZ_forecheck","Harvard","",43,4
3,1,0.014712616,"Opponent_entry","Harvard","",43,5
3,1,0.014724653,"Defensive_zone","Harvard","",43,6
3,1,0.01475174,"Shot_against","Harvard","Harvard",43,7
3,1,0.015094907,"Faceoff","Harvard","",43,8
3,1,0.01513171,"","RPI","",43,1
3,1,0.015153241,"Defensive_zone","RPI","",43,2
3,1,0.015179514,"Breakout","RPI","",43,3
3,1,0.015209722,"Forecheck","RPI","",43,4
3,1,0.015211343,"Entry","RPI","",43,5
3,1,0.01528021,"","Harvard","",44,1
3,1,0.015280671,"Penalty","Harvard","",44,2
3,1,0.015306134,"Opponent_breakout","Harvard","",44,3
3,1,0.015325694,"Opponent_entry","Harvard","",44,4
3,1,0.015350463,"Defensive_zone","Harvard","",44,5
3,1,0.015374074,"Penalty_kill","Harvard","",44,6
3,1,0.015374421,"Goalie_out","Harvard","",44,7
3,1,0.015383681,"Defensive_zone","Harvard","",44,8
3,1,0.01548356,"Shot_against","Harvard","Harvard",44,9
3,1,0.01548796,"","RPI","",44,1
3,1,0.015862731,"Penalty_kill","RPI","",44,2
3,1,0.015878588,"Faceoff","RPI","",44,3
3,1,0.0159059,"","RPI","",44,4
3,1,0.015926505,"Zone_clear","RPI","",44,5
3,1,0.015944213,"Breakout","RPI","",44,6
3,1,0.015975116,"Forecheck","RPI","",44,7
3,1,0.01597697,"","Harvard","",45,1
3,1,0.016094213,"Opponent_entry","Harvard","",45,2
3,1,0.016117245,"Defensive_zone","Harvard","",45,3
3,1,0.01618924,"Shot_against","Harvard","Harvard",45,4
3,1,0.016204861,"Goalie_touch","Harvard","",45,5
3,1,0.016503588,"Faceoff","Harvard","",45,6
3,1,0.016518287,"Defensive_zone","Harvard","",45,7
3,1,0.01652025,"","Harvard","",45,8
3,1,0.016541667,"Zone_clear","Harvard","",45,9
3,1,0.01654502,"","RPI","",45,1
3,1,0.016575463,"Breakout","RPI","",45,2
3,1,0.016590046,"Forecheck","RPI","",45,3
3,1,0.01659988,"","Harvard","",46,1
3,1,0.016694329,"Opponent_entry","Harvard","",46,2
3,1,0.01672708,"","RPI","",46,1
3,1,0.016737037,"Defensive_zone","RPI","",46,2
3,1,0.016738889,"Zone_clear","RPI","",46,3
3,1,0.016752431,"Zone_clear","RPI","",46,4
3,1,0.016808333,"Forecheck","RPI","",46,5
3,1,0.0168316,"","Harvard","",47,1
3,1,0.016949306,"Opponent_entry","Harvard","",47,2
3,1,0.016960648,"Defensive_zone","Harvard","",47,3
3,1,0.01718056,"Shot_against","Harvard","Harvard",47,4
3,1,0.01718657,"","RPI","",47,1
3,1,0.01720995,"","Harvard","",48,1
3,1,0.01737141,"Shot_against","Harvard","Harvard",48,2
3,1,0.017430903,"Zone_clear","Harvard","",48,3
3,1,0.01743426,"","RPI","",48,1
3,1,0.01747731,"","Harvard","",49,1
3,1,0.0175103,"Shot_against","Harvard","Harvard",49,2
3,1,0.017535532,"Zone_clear","Harvard","",49,3
3,1,0.017553241,"Defensive_zone","Harvard","",49,4
3,1,0.0175831,"","RPI","",49,1
3,1,0.017583565,"Breakout","RPI","",49,2
3,1,0.017597685,"Entry","RPI","",49,3
3,1,0.017606713,"Offensive_zone","RPI","",49,4
3,1,0.01763912,"Shot_for","RPI","RPI",49,5
3,1,0.0186375,"Faceoff","RPI","",49,6
3,1,0.01868021,"","Harvard","",50,1
3,1,0.018682407,"Opponent_breakout","Harvard","",50,2
3,1,0.018707292,"Takeaway","Harvard","Harvard",50,3
3,1,0.018720718,"Forecheck","Harvard","",50,4
3,1,0.01872604,"","RPI","",50,1
3,1,0.018727894,"Entry","RPI","",50,2
3,1,0.01876065,"","Harvard","",51,1
3,1,0.018779282,"Opponent_breakout","Harvard","",51,2
3,1,0.018822106,"NZ_offense","Harvard","",51,3
3,1,0.01882477,"","RPI","",51,1
3,1,0.018891667,"Giveaway","RPI","RPI",51,2
3,1,0.018903819,"NZ_forecheck","RPI","",51,3
3,1,0.01892743,"","Harvard","",52,1
3,1,0.018951273,"Takeaway","Harvard","Harvard",52,2
3,1,0.0189588,"","RPI","",52,1
3,1,0.01900556,"","Harvard","",53,1
3,1,0.01901713,"Opponent_forecheck","Harvard","",53,2
3,1,0.01901875,"Opponent_entry","Harvard","",53,3
3,1,0.01903206,"","RPI","",53,1
3,1,0.019076736,"Entry","RPI","",53,2
3,1,0.019087616,"Offensive_zone","RPI","",53,3
3,1,0.019494097,"Faceoff","RPI","",53,4
3,1,0.01950625,"","Harvard","",54,1
3,1,0.019551273,"NZ_forecheck","Harvard","",54,2
3,1,0.01955544,"Takeaway","Harvard","Harvard",54,3
3,1,0.01957697,"","RPI","",54,1
3,1,0.01959213,"Shot_for","RPI","RPI",54,2
3,1,0.019827546,"Faceoff","RPI","",54,3
3,1,0.019840278,"Offensive_zone","RPI","",54,4
3,1,0.01985451,"","RPI","",54,5
3,1,0.01988056,"Shot_for","RPI","RPI",54,6
3,1,0.020138079,"Faceoff","RPI","",54,7
3,1,0.02015521,"","RPI","",54,8
3,1,0.02022257,"","Harvard","",55,1
3,1,0.020225463,"NZ_forecheck","Harvard","",55,2
3,1,0.020289931,"Takeaway","Harvard","Harvard",55,3
3,1,0.02030313,"","RPI","",55,1
3,1,0.020303935,"NZ_offense","RPI","",55,2
3,1,0.020352662,"Entry","RPI","",55,3
3,1,0.020370602,"Offensive_zone","RPI","",55,4
3,1,0.02042847,"","Harvard","",56,1
3,1,0.020428356,"Takeaway","Harvard","Harvard",56,2
3,1,0.02045544,"Opponent_breakout","Harvard","",56,3
3,1,0.020479745,"Opponent_entry","Harvard","",56,4
3,1,0.020488773,"Defensive_zone","Harvard","",56,5
3,1,0.02052512,"Shot_against","Harvard","Harvard",56,6
3,1,0.020811111,"Faceoff","Harvard","",56,7
3,1,0.020822685,"Defensive_zone","Harvard","",56,8
3,1,0.02083507,"","Harvard","",56,9
3,1,0.02085185,"Shot_against","Harvard","Harvard",56,10
3,1,0.02085648,"","RPI","",56,1
3,1,0.02097523,"","Harvard","",57,1
3,1,0.02097789,"Shot_against","Harvard","Harvard",57,2
3,1,0.021152662,"Breakout","Harvard","",57,3
3,1,0.021185069,"Forecheck","Harvard","",57,4
3,1,0.02119294,"Entry","Harvard","",57,5
3,1,0.021273495,"Opponent_breakout","Harvard","",57,6
3,1,0.021301042,"Opponent_entry","Harvard","",57,7
3,1,0.021337847,"Takeaway","Harvard","Harvard",57,8
3,1,0.021354167,"Breakout","Harvard","",57,9
3,1,0.02135729,"","RPI","",57,1
3,1,0.02137164,"","Harvard","",58,1
3,1,0.02138866,"","RPI","",58,1
3,1,0.021390972,"Entry","RPI","",58,2
3,1,0.021414468,"Offensive_zone","RPI","",58,3
3,1,0.02144676,"Shot_for","RPI","RPI",58,4
3,1,0.021724074,"Faceoff","RPI","",58,5
3,1,0.02175174,"","Harvard","",59,1
3,1,0.021782523,"Opponent_breakout","Harvard","",59,2
3,1,0.021806597,"Opponent_forecheck","Harvard","",59,3
3,1,0.021809144,"Opponent_entry","Harvard","",59,4
3,1,0.021886806,"Defensive_zone","Harvard","",59,5
3,1,0.0219184,"Shot_against","Harvard","Harvard",59,6
3,1,0.022141551,"Faceoff","Harvard","",59,7
3,1,0.022146412,"Defensive_zone","Harvard","",59,8
3,1,0.02216563,"","Harvard","",59,9
3,1,0.02229144,"","RPI","",59,1
3,1,0.02233889,"","Harvard","",60,1
3,1,0.022352083,"Breakout","Harvard","",60,2
3,1,0.02235532,"","RPI","",60,1
3,1,0.02237963,"Entry","RPI","",60,2
3,1,0.022396412,"Offensive_zone","RPI","",60,3
3,1,0.02242535,"Shot_for","RPI","RPI",60,4
3,1,0.022756944,"Faceoff","RPI","",60,5
3,1,0.02279213,"Opponent_breakout","RPI","",60,6
3,1,0.02281458,"","Harvard","",61,1
3,1,0.02282581,"Opponent_entry","Harvard","",61,2
3,1,0.022835648,"Defensive_zone","Harvard","",61,3
3,1,0.02285498,"Shot_against","Harvard","Harvard",61,4
3,1,0.022899421,"Breakout","Harvard","",61,5
3,1,0.02290799,"","RPI","",61,1
3,1,0.022931713,"Entry","RPI","",61,2
3,1,0.022941435,"Offensive_zone","RPI","",61,3
3,1,0.023003009,"Giveaway","RPI","RPI",61,4
3,1,0.023025694,"Opponent_breakout","RPI","",61,5
3,1,0.02303623,"","Harvard","",62,1
3,1,0.023056829,"Opponent_entry","Harvard","",62,2
3,1,0.023060764,"Defensive_zone","Harvard","",62,3
3,1,0.02310648,"","RPI","",62,1
3,1,0.023139236,"Breakout","RPI","",62,2
3,1,0.023164815,"Giveaway","RPI","RPI",62,3
3,1,0.023177546,"NZ_forecheck","RPI","",62,4
3,1,0.02318681,"","Harvard","",63,1
3,1,0.023196065,"Opponent_entry","Harvard","",63,2
3,1,0.023247106,"Defensive_zone","Harvard","",63,3
3,1,0.0232691,"Shot_against","Harvard","Harvard",63,4
3,1,0.02336678,"Shot_against","Harvard","Harvard",63,5
3,1,0.02338426,"","RPI","",63,1
3,1,0.023394907,"Breakout","RPI","",63,2
3,1,0.023419676,"Forecheck","RPI","",63,3
3,1,0.023431829,"Entry","RPI","",63,4
3,1,0.02347766,"","Harvard","",64,1
3,1,0.023497801,"Opponent_breakout","Harvard","",64,2
3,1,0.023511806,"Opponent_entry","Harvard","",64,3
3,1,0.023858333,"Faceoff","Harvard","",65,4
3,2,0.000792477,"Faceoff","RPI","",1,1
3,2,0.000814583,"","RPI","",1,2
3,2,0.000823264,"NZ_offense","RPI","",1,3
3,2,0.000844907,"Entry","RPI","",1,4
3,2,0.000856366,"","Harvard","",1,1
3,2,0.000878819,"","RPI","",2,1
3,2,0.000927778,"Forecheck","RPI","",2,2
3,2,0.00093125,"Entry","RPI","",2,3
3,2,0.000973843,"","Harvard","",2,1
3,2,0.001000579,"Opponent_breakout","Harvard","",2,2
3,2,0.001019676,"NZ_offense","Harvard","",2,3
3,2,0.001031134,"","RPI","",3,1
3,2,0.00105625,"Entry","RPI","",3,2
3,2,0.001065394,"Offensive_zone","RPI","",3,3
3,2,0.001087963,"","Harvard","",3,1
3,2,0.001136806,"Opponent_breakout","Harvard","",3,2
3,2,0.001159144,"Opponent_entry","Harvard","",3,3
3,2,0.001171296,"Defensive_zone","Harvard","",3,4
3,2,0.001219792,"Shot_against","Harvard","Harvard",3,5
3,2,0.001244329,"Breakout","Harvard","",3,6
3,2,0.00125544,"","RPI","",4,1
3,2,0.00126412,"Entry","RPI","",4,2
3,2,0.00127338,"Offensive_zone","RPI","",4,3
3,2,0.001336921,"Shot_for","RPI","RPI",4,4
3,2,0.001343171,"","Harvard","",4,1
3,2,0.001368981,"Opponent_breakout","Harvard","",4,2
3,2,0.001383449,"NZ_offense","Harvard","",4,3
3,2,0.001403819,"","RPI","",5,1
3,2,0.001449306,"Entry","RPI","",5,2
3,2,0.001475,"NZ_forecheck","RPI","",5,3
3,2,0.001528704,"Opponent_forecheck","RPI","",5,4
3,2,0.001540625,"Opponent_entry","RPI","",5,5
3,2,0.001589699,"","Harvard","",5,1
3,2,0.001658912,"Breakout","Harvard","",5,2
3,2,0.001671065,"NZ_forecheck","Harvard","",5,3
3,2,0.001829282,"","RPI","",6,1
3,2,0.001868981,"Opponent_forecheck","RPI","",6,2
3,2,0.001901042,"Breakout","RPI","",6,3
3,2,0.001913079,"Entry","RPI","",6,4
3,2,0.00192338,"Offensive_zone","RPI","",6,5
3,2,0.001979167,"","Harvard","",6,1
3,2,0.001990972,"Opponent_breakout","Harvard","",6,2
3,2,0.002016782,"Opponent_forecheck","Harvard","",6,3
3,2,0.002018403,"Opponent_entry","Harvard","",6,4
3,2,0.002064236,"Defensive_zone","Harvard","",6,5
3,2,0.002094444,"","RPI","",7,1
3,2,0.002169676,"Breakout","RPI","",7,2
3,2,0.00219294,"Giveaway","RPI","RPI",7,3
3,2,0.002212269,"NZ_forecheck","RPI","",7,4
3,2,0.002215625,"Opponent_entry","RPI","",7,5
3,2,0.00222581,"Defensive_zone","RPI","",7,6
3,2,0.002233218,"","Harvard","",7,1
3,2,0.002334259,"Shot_against","Harvard","Harvard",7,2
3,2,0.002416204,"Shot_against","Harvard","Harvard",7,3
3,2,0.002418171,"","RPI","",8,1
3,2,0.002443287,"Breakout","RPI","",8,2
3,2,0.002453819,"Giveaway","RPI","RPI",8,3
3,2,0.002466667,"Opponent_forecheck","RPI","",8,4
3,2,0.002467824,"Opponent_entry","RPI","",8,5
3,2,0.00249213,"Goalie_touch","RPI","",8,6
3,2,0.002539815,"Breakout","RPI","",8,7
3,2,0.002552894,"NZ_forecheck","RPI","",8,8
3,2,0.002561111,"","Harvard","",8,1
3,2,0.002583681,"Opponent_entry","Harvard","",8,2
3,2,0.002606829,"","RPI","",9,1
3,2,0.002610995,"Defensive_zone","RPI","",9,2
3,2,0.002631019,"","Harvard","",9,1
3,2,0.002651273,"Takeaway","Harvard","Harvard",9,2
3,2,0.002654051,"","RPI","",10,1
3,2,0.002676968,"Breakout","RPI","",10,2
3,2,0.002699074,"Entry","RPI","",10,3
3,2,0.00311713,"Faceoff","RPI","",10,4
3,2,0.003128009,"Defensive_zone","RPI","",10,5
3,2,0.00313588,"","Harvard","",10,1
3,2,0.003177199,"Shot_against","Harvard","Harvard",10,2
3,2,0.003181829,"","RPI","",11,1
3,2,0.003323495,"","Harvard","",11,1
3,2,0.003377431,"Shot_against","Harvard","Harvard",11,2
3,2,0.003379398,"","RPI","",12,1
3,2,0.003426736,"Breakout","RPI","",12,2
3,2,0.003865509,"Faceoff","RPI","",12,3
3,2,0.003877662,"","RPI","",12,4
3,2,0.003877778,"NZ_offense","RPI","",12,5
3,2,0.003903356,"Forecheck","RPI","",12,6
3,2,0.003906019,"Entry","RPI","",12,7
3,2,0.003937847,"Offensive_zone","RPI","",12,8
3,2,0.003974421,"","Harvard","",12,1
3,2,0.004005903,"","RPI","",13,1
3,2,0.004028588,"","Harvard","",13,1
3,2,0.004045833,"Opponent_breakout","Harvard","",13,2
3,2,0.004068866,"Opponent_entry","Harvard","",13,3
3,2,0.004110648,"Opponent_forecheck","Harvard","",13,4
3,2,0.004121065,"Takeaway","Harvard","Harvard",13,5
3,2,0.004132986,"Breakout","Harvard","",13,6
3,2,0.004148843,"NZ_forecheck","Harvard","",13,7
3,2,0.004184954,"Opponent_forecheck","Harvard","",13,8
3,2,0.004191551,"Opponent_entry","Harvard","",13,9
3,2,0.004225347,"","RPI","",14,1
3,2,0.004228935,"Giveaway","RPI","RPI",14,2
3,2,0.004284259,"Defensive_zone","RPI","",14,3
3,2,0.004295718,"Breakout","RPI","",14,4
3,2,0.004317708,"NZ_forecheck","RPI","",14,5
3,2,0.004328125,"","Harvard","",14,1
3,2,0.004380556,"Opponent_forecheck","Harvard","",14,2
3,2,0.004387384,"Opponent_entry","Harvard","",14,3
3,2,0.004432755,"","RPI","",15,1
3,2,0.004461574,"Breakout","RPI","",15,2
3,2,0.004484259,"Entry","RPI","",15,3
3,2,0.004501505,"","Harvard","",15,1
3,2,0.004526968,"Opponent_forecheck","Harvard","",15,2
3,2,0.004528356,"Opponent_entry","Harvard","",15,3
3,2,0.004875926,"Faceoff","Harvard","",15,4
3,2,0.004886343,"Offensive_zone","Harvard","",15,5
3,2,0.004895255,"","RPI","",16,1
3,2,0.004965856,"","Harvard","",16,1
3,2,0.004977662,"Opponent_breakout","Harvard","",16,2
3,2,0.005000926,"Opponent_entry","Harvard","",16,3
3,2,0.005028009,"","RPI","",17,1
3,2,0.005050116,"Goalie_touch","RPI","",17,2
3,2,0.005097222,"Breakout","RPI","",17,3
3,2,0.005106597,"","RPI","",17,4
3,2,0.005132407,"Entry","RPI","",17,5
3,2,0.005188773,"NZ_forecheck","RPI","",17,6
3,2,0.005208681,"Opponent_forecheck","RPI","",17,7
3,2,0.005210069,"","Harvard","",17,1
3,2,0.005210301,"Opponent_entry","Harvard","",17,2
3,2,0.005225579,"Goalie_touch","Harvard","",17,3
3,2,0.005244792,"","RPI","",18,1
3,2,0.005302083,"Breakout","RPI","",18,2
3,2,0.005326736,"Giveaway","RPI","RPI",18,3
